1.0	0.0	2.4335037644034713e6	0.00011574074074074075	-1.532967521031426e-5
1.0	1.0	2.4337284659717167e6	0.00011574074074074075	0.0002107383951548358
1.0	2.0	2.4339531686975206e6	0.00011574074074074075	4.308389590664087e-5
1.0	3.0	2.4341778673901744e6	0.00011574074074074075	-1.7030756348930902e-5
1.0	4.0	2.434402566597401e6	0.00011574074074074075	-4.027553987713118e-5
1.0	5.0	2.4346272713513793e6	0.00011574074074074075	-6.496339386566747e-5
1.0	6.0	2.43485197254673e6	0.00011574074074074075	0.00011776092702577334
1.0	7.0	2.435076671910984e6	0.00011574074074074075	7.944435494125338e-5
1.0	8.0	2.435301369949506e6	0.00011574074074074075	0.0001105214822295816
1.0	9.0	2.4355260697213965e6	0.00011574074074074075	-0.00013931094224780218
1.0	10.0	2.435750775228895e6	0.00011574074074074075	0.0002284527814485674
1.0	11.0	2.435975474809402e6	0.00011574074074074075	9.533084530406654e-5
1.0	12.0	2.436200173082435e6	0.00011574074074074075	6.785914642596739e-6
1.0	13.0	2.4364248737772787e6	0.00011574074074074075	-4.536613428955076e-5
1.0	14.0	2.4366495754285357e6	0.00011574074074074075	0.00012727995155457426
1.0	15.0	2.436874278566656e6	0.00011574074074074075	0.00016908544465354597
1.0	16.0	2.4370989776839404e6	0.00011574074074074075	0.00014733286561204818
1.0	17.0	2.4373236770962942e6	0.00011574074074074075	0.0001959677672849434
1.0	18.0	2.437548381560523e6	0.00011574074074074075	-0.00020434940889223452
1.0	19.0	2.4377730832402934e6	0.00011574074074074075	0.00017505950725381437
1.0	20.0	2.437997782711435e6	0.00011574074074074075	0.00012448286112239022
1.0	21.0	2.438222480759191e6	0.00011574074074074075	3.354295059805175e-5
1.0	22.0	2.43844718080357e6	0.00011574074074074075	5.5386157684869015e-5
1.0	23.0	2.438671886248031e6	0.00011574074074074075	0.0002247850962259182
1.0	24.0	2.4388965856538867e6	0.00011574074074074075	-6.622452974090144e-5
1.0	25.0	2.439121284236781e6	0.00011574074074074075	7.704142756391263e-5
1.0	26.0	2.439345984603169e6	0.00011574074074074075	7.700779734260179e-5
1.0	27.0	2.439570685706296e6	0.00011574074074074075	-3.286227624701462e-5
1.0	28.0	2.4397953885531477e6	0.00011574074074074075	-0.00015915606220496737
1.0	29.0	2.4400200874219453e6	0.00011574074074074075	7.740161666987962e-6
1.0	30.0	2.4402447864966337e6	0.00011574074074074075	3.8894658125950286e-5
1.0	31.0	2.4404694906895463e6	0.00011574074074074075	-0.00019267165707704617
1.0	32.0	2.440694192072019e6	0.00011574074074074075	3.3185181333350545e-5
1.0	33.0	2.4409188914046898e6	0.00011574074074074075	-0.00012422911514062287
1.0	34.0	2.4411435899896445e6	0.00011574074074074075	0.00010937287890534158
1.0	35.0	2.4413682899344517e6	0.00011574074074074075	-3.7748351429726816e-5
1.0	36.0	2.4415929956660215e6	0.00011574074074074075	0.00010466420380097615
1.0	37.0	2.441817695620962e6	0.00011574074074074075	4.121464866069352e-6
1.0	38.0	2.4420423942013844e6	0.00011574074074074075	3.318695101541548e-5
1.0	39.0	2.4422670947431815e6	0.00011574074074074075	0.00010182453163489514
1.0	40.0	2.4424917959077833e6	0.00011574074074074075	3.993322140479675e-5
1.0	41.0	2.4427164987349887e6	0.00011574074074074075	-0.00029133792856181974
1.0	42.0	2.442941197800808e6	0.00011574074074074075	6.602735310052108e-5
1.0	43.0	2.443165896796921e6	0.00011574074074074075	-9.597883283732807e-5
1.0	44.0	2.443390601378249e6	0.00011574074074074075	0.00023169117103546833
1.0	45.0	2.4436153024212685e6	0.00011574074074074075	6.529832108922571e-5
1.0	46.0	2.4438400018890565e6	0.00011574074074074075	2.287635695812884e-5
1.0	47.0	2.4440646998995044e6	0.00011574074074074075	-2.8429837313699443e-5
2.0	0.0	2.4336244052700386e6	0.00011574074074074075	-9.898944619838649e-5
2.0	1.0	2.433989659340605e6	0.00011574074074074075	-0.0001290318864227111
2.0	2.0	2.434354916691938e6	0.00011574074074074075	0.00013891172888361102
2.0	3.0	2.4347201702943738e6	0.00011574074074074075	-6.573765503959518e-5
2.0	4.0	2.4350854291172433e6	0.00011574074074074075	-0.00010482943707403367
2.0	5.0	2.4354506863877685e6	0.00011574074074074075	-8.253350643216797e-6
2.0	6.0	2.4358159384722696e6	0.00011574074074074075	6.596167852173234e-6
2.0	7.0	2.4361811952156313e6	0.00011574074074074075	-5.5882751844627305e-5
2.0	8.0	2.436546452120175e6	0.00011574074074074075	9.746711011657848e-6
2.0	9.0	2.4369117086719563e6	0.00011574074074074075	2.7219093355034923e-5
2.0	10.0	2.4372769679385955e6	0.00011574074074074075	-0.00011707928222186392
2.0	11.0	2.4376422232246976e6	0.00011574074074074075	-3.081188710639494e-5
2.0	12.0	2.438007481120821e6	0.00011574074074074075	-6.735089711425869e-5
2.0	13.0	2.43837273855775e6	0.00011574074074074075	5.63497184230691e-5
2.0	14.0	2.438737991393025e6	0.00011574074074074075	1.9480312424541516e-5
2.0	15.0	2.439103249901746e6	0.00011574074074074075	6.748431056909527e-5
2.0	16.0	2.439468507382544e6	0.00011574074074074075	0.0001402565772342755
2.0	17.0	2.439833761632315e6	0.00011574074074074075	0.00013774160191518925
2.0	18.0	2.4401990178031023e6	0.00011574074074074075	5.447492281438752e-5
2.0	19.0	2.440564271040438e6	0.00011574074074074075	-6.628444144653863e-5
2.0	20.0	2.4409295289744763e6	0.00011574074074074075	-5.23382586639319e-5
2.0	21.0	2.4412947896219906e6	0.00011574074074074075	3.056024689802633e-5
2.0	22.0	2.441660044376081e6	0.00011574074074074075	1.9556690132821144e-5
2.0	23.0	2.4420253035244024e6	0.00011574074074074075	0.00020696515099489897
2.0	24.0	2.442390560430357e6	0.00011574074074074075	0.00014572166983179297
2.0	25.0	2.442755813545079e6	0.00011574074074074075	-0.0001180001758034817
2.0	26.0	2.443121070675105e6	0.00011574074074074075	-0.00016251288288967426
2.0	27.0	2.4434863249888034e6	0.00011574074074074075	7.44856035009137e-5
2.0	28.0	2.4438515824923585e6	0.00011574074074074075	-0.00020308966737678656
2.0	29.0	2.4442168403020245e6	0.00011574074074074075	3.203713140844858e-5
