mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,lprob
2.3196903859357048e-6,224.70077169652538,3503.7655659500692,0.02339110598030007,-0.018855302221797224,3.141312423202006e-6,365.256457685657,3624.4022477341255,0.03155247526793008,-0.012536383153803609,0.0004133799767469785,4017.7500000000005,1035.2588336638441,-0.08434244933544656,-0.06596215241599629,-186.42054074319586
2.3179868352027037e-6,224.7007716738776,3503.76556644337,0.02324483352870615,-0.018768036478876312,3.1404561049541253e-6,365.2564575606427,3624.402249274509,0.03144037363586621,-0.012462162895066837,0.000416337731954656,4019.4325114637995,1032.282097193885,-0.08288419923247868,-0.06561429137793583,-186.31589515449718
2.3162742195597257e-6,224.7007716511801,3503.7655669394508,0.023098083519046072,-0.018680403771951164,3.1395975246700567e-6,365.256457435158,3624.402250825443,0.03132795225002719,-0.01238758474682263,0.0004193183189731531,4021.115727512207,1029.3032445829217,-0.0814341076230369,-0.06526636071344105,-186.2117914573768
2.3145705877227702e-6,224.70077162846445,3503.7655674365615,0.022952531502433746,-0.018592609028943365,3.138748022505842e-6,365.25645730926277,3624.4022523868043,0.031216600097664783,-0.012312813849613084,0.0004223000173018318,4022.7996484402893,1026.3008164180674,-0.08000366877703963,-0.0649260643138118,-186.10823385863165
2.3128304256390494e-6,224.70077160567791,3503.7655679379263,0.0228036790188847,-0.0185059071751814,3.1378788639351317e-6,365.2564571830441,3624.4022539565894,0.031102682727652504,-0.012238805803539097,0.00042532083613046226,4024.48427454322,1023.315374409802,-0.07857480863493949,-0.06457961955675996,-186.00522657142199
2.3111112492006556e-6,224.7007715829073,3503.7655684392016,0.022657053675364816,-0.01841728552913428,3.137024215976486e-6,365.25645705632127,3624.402255538029,0.030990629158219506,-0.012163240268201958,0.00042833622237929854,4026.1696061163143,1020.2934906189632,-0.07716736792905164,-0.06424414654004196,-185.90277394803147
2.3093651290178384e-6,224.70077156006224,3503.765568944332,0.02250796308633163,-0.018330293036597882,3.1361550455984178e-6,365.2564569292575,3624.4022571281157,0.03087668121465575,-0.012088867528633194,0.0004313826457765184,4027.8556434549923,1017.2798923484879,-0.07576553215942905,-0.06390599279547125,-185.80088034092915
2.3076230663261053e-6,224.70077153720732,3503.765569450797,0.02235915637449533,-0.01823913485010142,3.1352885646510735e-6,365.2564568017058,3624.402258730078,0.030763061187645352,-0.012011117958960434,0.0004344523143846479,4029.542386854816,1014.2245539476256,-0.0743690819953697,-0.06357641836071205,-185.69955022291927
2.3058715466913057e-6,224.70077151431786,3503.7655699594484,0.022210227255049893,-0.018151499721360567,3.1344224537308307e-6,365.25645667382776,3624.4022603401495,0.030649410899756976,-0.011936105495304473,0.000437526757613209,4031.2298366114533,1011.190614842682,-0.07299259991323924,-0.06324372468431896,-185.59878812541973
2.3040929525083836e-6,224.7007714913764,3503.76557047145,0.02205859543123715,-0.01806345235424384,3.1335406514015134e-6,365.25645654563925,3624.4022619586203,0.03053370540863249,-0.011860659064422237,0.0004406403815077619,4032.917993020714,1008.1551324122762,-0.0716172317136826,-0.06290941759716898,-185.49859863847064
2.302334003313126e-6,224.70077146845867,3503.7655709830783,0.021909396688522976,-0.01797293462041734,3.132674433881993e-6,365.2564564168962,3624.4022635890856,0.030419997517421842,-0.011783210020020038,0.0004437475721635192,4034.6068563785147,1005.0805349189363,-0.07026215700451187,-0.0625866034311997,-185.39898647024626
2.300551433599666e-6,224.70077144548367,3503.7655714981615,0.021757665037422793,-0.017883213059309747,3.1317934633388665e-6,365.25645628788203,3624.402265227734,0.030304374036851406,-0.011706295919294792,0.0004468904850056609,4036.2964269809113,1002.0070353061302,-0.06891043868914161,-0.06226196282720899,-185.2999563850454
2.2987572013866324e-6,224.7007714224779,3503.765572015497,0.021605069053279562,-0.017792180590526955,3.1309078553195815e-6,365.2564561584447,3624.4022668765374,0.030188138821472504,-0.011628246236703865,0.0004500590428821331,4037.9867051240726,998.9182481578466,-0.0675650707965146,-0.06194012729569459,-185.20151323545537
2.2969740233665993e-6,224.70077139947395,3503.7655725335558,0.02145398062061823,-0.017701102616928917,3.130032344897137e-6,365.2564560285971,3624.4022685349664,0.030073176154437428,-0.011550124438436666,0.0004532323344261416,4039.677691104291,995.8205115112315,-0.06623640571863469,-0.061621467100257635,-185.10366196698038
2.295184551262281e-6,224.7007713764479,3503.7655730534684,0.021302376471552815,-0.017611283058185444,3.129153836494787e-6,365.2564558983745,3624.402270202466,0.029957860467047688,-0.011472942747530973,0.000456415360028139,4041.369385217996,992.7202100037536,-0.06492286141905744,-0.06130481757530953,-185.0064076146106
2.2933694370819567e-6,224.70077135338906,3503.765573576047,0.02114863911399459,-0.01752114112493999,3.1282641086208777e-6,365.2564557678964,3624.4022718779484,0.029840970100444793,-0.011395379387109933,0.0004596342418839006,4043.061787761723,989.6170998326813,-0.06361243906560278,-0.0609869546203164,-184.90975530344312
2.2915754335638825e-6,224.70077133034638,3503.765574098611,0.02099711081135741,-0.017428871925598926,3.12738807112582e-6,365.2564556368777,3624.4022735652156,0.029725897661947432,-0.011316099431620544,0.0004628530281159562,4044.7548990321498,986.4800796914935,-0.06231824087960157,-0.0606783078638634,-184.81371024856395
2.2897705869487916e-6,224.70077130726344,3503.7655746237183,0.0208448792477203,-0.017337938921224493,3.1265080806509005e-6,365.2564555055272,3624.402275260723,0.02961032207571626,-0.01123780170258626,0.0004660938545278265,4046.448719326061,5029.797896274807,-0.061033548626992055,-0.06036829417329616,-184.71827777889297
2.2879389989233285e-6,224.70077128416366,3503.7655751512443,0.02068993124020011,-0.01724526457555406,3.125612469236149e-6,365.25645537391006,3624.4022769641338,0.02949269247414791,-0.011158004745292967,0.000469377772226891,4048.143248940383,980.2066863406503,-0.05974846653802659,-0.06005834168603853,-184.62346332283693
2.2861237080626614e-6,224.7007712610661,3503.765575679202,0.020537255860219553,-0.01715467463108308,3.1247311678378985e-6,365.2564552418797,3624.4022786767696,0.029376912885404262,-0.011079843437437556,0.0004726518514733991,4049.8384881721486,977.0651504900659,-0.0584863373498312,-0.05975125144036173,-184.52927238251468
2.2843003245091814e-6,224.70077123797122,3503.7655762084755,0.020383399489168372,-0.017061366854977382,3.1238429590596715e-6,365.25645510945867,3624.4022803994903,0.029260284688057567,-0.010999430848279599,0.0004759531724950049,4051.5344373185326,973.8911448450914,-0.05722896051095198,-0.05945033751673924,-184.43571059790386
2.2824753217514287e-6,224.70077121485295,3503.7655767393726,0.02023026892129302,-0.016970388552089613,3.1229600025218036e-6,365.2564549767097,3624.402282129952,0.02914428828413244,-0.010920809689414682,0.00047926294763185395,4053.2310966768173,970.7302168218808,-0.0559870920016309,-0.05914789742845617,-184.34278368692446
2.280656747374444e-6,224.70077119177418,3503.7655772701905,0.02007789965453994,-0.016878429124183848,3.122082373441554e-6,365.25645484359205,3624.4022838699375,0.029028976802326613,-0.010841363732248812,0.0004825776402448171,4054.9284665444266,5022.479277276634,-0.054760046717612074,-0.058850284203698894,-184.25049750443424
2.2788119610566815e-6,224.70077116862183,3503.765577804747,0.01992293354602196,-0.016786092794693515,3.121189331756464e-6,365.25645471013587,3624.402285618347,0.028911696025633836,-0.010761478801123813,0.0004859401364968081,4056.626547218895,964.3653150336509,-0.053530576749023145,-0.05855206347030466,-184.15885800915268
2.276986443622089e-6,224.70077114551827,3503.7655783385567,0.019770118150308935,-0.016692219980963176,3.1203095394218643e-6,365.25645457625774,3624.4022873766453,0.02879617217948189,-0.010680348867666502,0.0004893009703961289,4058.3253389978836,961.154220775536,-0.05231772827162036,-0.05826069190703523,-184.0678712563905
