mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,lprob
2.3747793522612675e-6,224.70077123384405,3503.765715165063,-0.007998971325739797,0.022232407144933002,3.0293534238785204e-6,365.25645225710934,3624.40238574726,0.007421964265794306,0.019364744836011832,5.4036270899605295e-5,1972.8170893484182,2325.9974137997124,0.005656012908749313,0.023314476066502828,-241.29085686125998
2.301908893294257e-6,224.70077117230332,3503.7657172225377,-0.014500502449052538,0.019898274830464427,2.992356963145356e-6,365.2564519841469,3624.402389694776,0.0021999164059599437,0.017600481529114264,5.8839126128925694e-5,1978.6833786628497,2305.514461824862,0.013392336153864294,0.026047143632079023,-241.17639127331591
2.2458417815594644e-6,224.7007710986038,3503.76571938575,-0.019870847342046843,0.017454793531862845,2.9627539137949864e-6,365.2564517576976,3624.402393201373,-0.0021127589064000242,0.015751736691494718,6.300784347051151e-5,1984.5671117385432,2288.2838578873457,0.018211490704278098,0.028884931228814668,-241.05597675094344
2.196938849722775e-6,224.70077101510313,3503.7657216968296,-0.024619082366721414,0.014847818520817757,2.937761415700323e-6,365.2564515484093,3624.402396613178,-0.005930231025431564,0.013777739241098307,6.676883573694563e-5,1990.4683404455636,2272.079936196608,0.02138213833317901,0.031365888764662835,-240.93141963760382
2.1523798942395943e-6,224.70077092533407,3503.765724115148,-0.02904832560995673,0.012145630817521978,2.9153693562438717e-6,365.2564513427052,3624.4024000490913,-0.009493520831343886,0.01173205577665786,7.028533492724876e-5,1996.3871168082146,260.1004301101556,0.023553722178078176,0.03350982681622098,-240.8032100863378
2.110888076641145e-6,224.70077083251738,3503.765726591251,-0.03335422442858182,0.009419717543267064,2.8942285817672204e-6,365.25645113235635,3624.402403550456,-0.012956984115899023,0.009670589407501854,7.371007855757234e-5,2002.3234930054973,239.08778289074903,0.02520110376068085,0.0353725627704477,-240.67086032238333
2.07194985740948e-6,224.7007707399291,3503.765729063843,-0.03763088909290862,0.0067517788249408794,2.8736564551647854e-6,365.2564509128458,3624.4024071211784,-0.01639401303079985,0.007657058097396076,7.715309784614483e-5,2008.2775213715697,2226.8193866866177,0.026646862191586542,0.037016288385828024,-240.53323942816206
2.0353205433656915e-6,224.70077065069162,3503.7657314706744,-0.041877930764819854,0.004205346718090639,2.853573815043673e-6,365.25645068210554,3624.4024107419827,-0.019803736159502757,0.005740557979774618,8.069749161908204e-5,2014.249254396209,2212.5755609047446,0.028157356583602383,0.03844471516864147,-240.38896834270975
2.0008262060898405e-6,224.70077056796998,3503.7657337437345,-0.04604784603853283,0.0018330564639664534,2.8341492014440902e-6,365.25645043875204,3624.402414395691,-0.023148343380441628,0.00396139559598941,8.438196518029081e-5,2020.2387447252734,2198.3617569493445,0.02986937008890013,0.03960796837054161,-240.23687229773665
1.9685329144777533e-6,224.70077049473028,3503.7657358131264,-0.050045878749544546,-0.0003329159883020047,2.815754214347179e-6,365.2564501832477,3624.402418054999,-0.026352747052607213,0.0023434518275047486,8.820905394355032e-5,2026.2460451611676,2183.7427580615163,0.03183206596137671,0.040421263035788337,-240.07644324155942
1.9388026913724735e-6,224.70077043352907,3503.7657376104444,-0.05376372308568194,-0.002275057209958459,2.7987612569714408e-6,365.2564499175589,3624.402421693864,-0.029330657303804554,0.0008987964713262505,9.213659856435432e-5,2032.2712086633082,2168.275234846711,0.03399323006728741,0.040815349220794356,-239.9081916110403
1.912122106955922e-6,224.700770385871,3503.765739086924,-0.057117313485606794,-0.003999450071238195,2.7834079929733604e-6,365.25644964468165,3624.402425291597,-0.03201445279511574,-0.00037889031761013204,9.611204655533935e-5,2038.3142883485848,113.36431469104112,0.03626688390312719,0.040774809110860975,-239.73376692379105
1.8890685553620325e-6,224.70077035222593,3503.765740215744,-0.06004318443243173,-0.005523560112262351,2.7698563832003557e-6,365.25644936681584,3624.4024288633154,-0.0343522519628852,-0.0015048214015221059,0.00010006758625417089,2044.3753374918388,2133.826515763707,0.03855529230148799,0.040337230733384834,-239.55585599953133
1.870141299875527e-6,224.70077033211246,3503.765740994361,-0.06252739560920624,-0.006854911521681131,2.758088443384305e-6,365.2564490824625,3624.4024324865486,-0.036330704412811124,-0.0024862246456252147,0.00010393802868775545,2050.4544095263254,2114.839300309727,0.04076200408795832,0.039620624079587094,-239.37800208850535
1.8556504929170515e-6,224.7007703244809,3503.7657414378996,-0.06459124770429461,-0.007992574015718417,2.7479768744392856e-6,365.25644878601827,3624.402436294648,-0.037964244649976754,-0.0033235957329958246,0.00010765725269563945,2056.551558044187,2094.941517702968,0.042790808370640504,0.03875591115374535,-239.2044787012764
2.5605978560595294e-6,224.70076981706669,3503.7657420620785,0.043735916545464305,-0.01497527609681123,3.416260547970526e-6,365.25645049640525,3624.402425757556,0.048310742917742504,-0.009783596806459722,1.7417129742228855e-5,2062.6668367969255,1196.9145102810621,-0.26824270845480513,-0.6725169818671948,-239.02979196608953
2.5865739903779468e-6,224.7007698188493,3503.765741830392,0.04438727918895042,-0.01463160991380124,3.4185972907368817e-6,365.25645054730563,3624.402423850303,0.04887249750899903,-0.009492812922331473,1.780916972242249e-5,2068.8002996958758,1152.8565748666028,-0.24585102971047354,-0.6895975142427065,-238.79016525072691
2.613803981279745e-6,224.70076982421676,3503.765741594637,0.04490091914810522,-0.014155498384937128,3.4199925314141563e-6,365.2564504994487,3624.4024237481794,0.04933392722412064,-0.009103927383378724,1.8413316039567266e-5,2074.9520008126815,1119.7889121335386,-0.22165219076637513,-0.6928023724145667,-238.58127051459994
2.6419133791856603e-6,224.70076983363478,3503.765741362431,0.04526746533310908,-0.01357276514754554,3.4202886775566603e-6,365.2564503536643,3624.4024254177207,0.04968527515726793,-0.008637717170274348,1.924797352223622e-5,2081.1219943797714,1097.899747399433,-0.19613903473810762,-0.6817652362869052,-238.41174805426425
2.6702878193324855e-6,224.70076984755786,3503.7657411360465,0.04548880522872391,-0.0129158183883271,3.4194359721992525e-6,365.25645011827305,3624.4024286878825,0.04992507249948907,-0.00811959298478252,2.0346152419511174e-5,2087.310334790838,1087.0937381896454,-0.16989277451652737,-0.6566966757693973,-238.2878233444914
