# body ntrans tobs tcalc ttv noise sigma
#   JED- (2430000) min min min
1.0,0,3503.76848,3503.76848,-1.37,-0.12,0.16666666666666669
1.0,1,3728.469822,3728.469822,-0.5637,-0.13,0.16666666666666669
1.0,2,3953.172716,3953.172716,2.477,-0.08,0.16666666666666669
1.0,3,4177.871469,4177.871469,-0.4463,-0.21,0.16666666666666669
1.0,4,4402.570699,4402.570699,-2.682,0.16,0.16666666666666669
1.0,5,4627.275477,4627.275477,3.072,-0.0086,0.16666666666666669
1.0,6,4851.97649,4851.97649,3.403,-0.22,0.16666666666666669
1.0,7,5076.675893,5076.675893,1.417,0.01,0.16666666666666669
1.0,8,5301.3739,5301.3739,-2.58,-0.24,0.16666666666666669
1.0,9,5526.073922,5526.073922,-3.675,-0.14,0.16666666666666669
1.0,10,5750.779062,5750.779062,2.599,-0.096,0.16666666666666669
1.0,11,5975.478775,5975.478775,1.06,-0.2,0.16666666666666669
1.0,12,6200.177137,6200.177137,-2.427,-0.14,0.16666666666666669
1.0,13,6424.877883,6424.877883,-2.479,4.9e-7,0.16666666666666669
1.0,14,6649.579362,6649.579362,-1.476,-0.041,0.16666666666666669
1.0,15,6874.282459,6874.282459,1.856,-0.013,0.16666666666666669
1.0,16,7098.981598,7098.981598,-0.5107,0.19,0.16666666666666669
1.0,17,7323.680961,7323.680961,-2.554,0.2,0.16666666666666669
1.0,18,7548.385826,7548.385826,3.324,0.19,0.16666666666666669
1.0,19,7773.087126,7773.087126,4.069,0.015,0.16666666666666669
1.0,20,7997.786648,7997.786648,2.254,0.0058,0.16666666666666669
1.0,21,8222.484787,8222.484787,-1.553,0.096,0.16666666666666669
1.0,22,8447.184809,8447.184809,-2.648,-0.0099,0.16666666666666669
1.0,23,8671.890084,8671.890084,3.821,0.078,0.16666666666666669
1.0,24,8896.589781,8896.589781,2.258,-0.26,0.16666666666666669
1.0,25,9121.288221,9121.288221,-1.116,0.2,0.16666666666666669
1.0,26,9345.988587,9345.988587,-1.716,0.071,0.16666666666666669
1.0,27,9570.6898,9570.6898,-1.096,0.12,0.16666666666666669
1.0,28,9795.392774,9795.392774,2.059,-0.26,0.16666666666666669
1.0,29,10020.09148,10020.09148,-0.9373,0.0079,0.16666666666666669
1.0,30,10244.79052,10244.79052,-3.442,-0.085,0.16666666666666669
1.0,31,10469.49494,10469.49494,1.802,-0.18,0.16666666666666669
1.0,32,10694.1961,10694.1961,2.341,0.047,0.16666666666666669
1.0,33,10918.89559,10918.89559,0.4797,-0.095,0.16666666666666669
1.0,34,11143.59394,11143.59394,-3.021,-0.044,0.16666666666666669
1.0,35,11368.29403,11368.29403,-4.016,-0.19,0.16666666666666669
1.0,36,11592.99962,11592.99962,2.905,-0.15,0.16666666666666669
1.0,37,11817.69968,11817.69968,1.859,-0.19,0.16666666666666669
1.0,38,12042.39823,12042.39823,-1.354,-0.19,0.16666666666666669
1.0,39,12267.0987,12267.0987,-1.8,-0.036,0.16666666666666669
1.0,40,12491.79993,12491.79993,-1.161,0.26,0.16666666666666669
1.0,41,12716.50309,12716.50309,2.261,-0.02,0.16666666666666669
1.0,42,12941.2018,12941.2018,-0.7261,-0.062,0.16666666666666669
1.0,43,13165.90095,13165.90095,-3.066,-0.024,0.16666666666666669
1.0,44,13390.60521,13390.60521,1.932,-0.28,0.16666666666666669
1.0,45,13615.30642,13615.30642,2.547,-0.17,0.16666666666666669
1.0,46,13840.00593,13840.00593,0.715,0.13,0.16666666666666669
2.0,0,3624.412013,3624.412013,4.204,-0.043,0.16666666666666669
2.0,1,3989.664565,3989.664565,-1.392,0.21,0.16666666666666669
2.0,2,4354.924834,4354.924834,4.126,0.17,0.16666666666666669
2.0,3,4720.176004,4720.176004,-3.459,-0.27,0.16666666666666669
2.0,4,5085.435219,5085.435219,0.5402,0.024,0.16666666666666669
2.0,5,5450.694363,5450.694363,4.437,0.16,0.16666666666666669
2.0,6,5815.943176,5815.943176,-6.542,0.22,0.16666666666666669
2.0,7,6181.202256,6181.202256,-2.737,0.074,0.16666666666666669
2.0,8,6546.459249,6546.459249,-1.937,0.14,0.16666666666666669
2.0,9,6911.71341,6911.71341,-5.216,0.39,0.16666666666666669
2.0,10,7276.976093,7276.976093,3.777,-0.1,0.16666666666666669
2.0,11,7642.229414,7642.229414,-0.7108,-0.028,0.16666666666666669
2.0,12,8007.486723,8007.486723,0.5432,0.32,0.16666666666666669
2.0,13,8372.746723,8372.746723,5.674,-0.34,0.16666666666666669
2.0,14,8737.996422,8737.996422,-4.03,0.11,0.16666666666666669
2.0,15,9103.256291,9103.256291,0.911,-0.12,0.16666666666666669
2.0,16,9468.514803,9468.514803,3.898,0.28,0.16666666666666669
2.0,17,9833.766096,9833.766096,-3.51,-0.14,0.16666666666666669
2.0,18,10199.02536,10199.02536,0.5651,0.34,0.16666666666666669
2.0,19,10564.2778,10564.2778,-5.19,0.0093,0.16666666666666669
2.0,20,10929.53417,10929.53417,-5.294,0.044,0.16666666666666669
2.0,21,11294.79789,11294.79789,5.186,0.11,0.16666666666666669
2.0,22,11660.04988,11660.04988,-1.209,-0.099,0.16666666666666669
2.0,23,12025.30925,12025.30925,3.016,0.056,0.16666666666666669
2.0,24,12390.56818,12390.56818,6.601,-0.097,0.16666666666666669
2.0,25,12755.81831,12755.81831,-2.486,0.13,0.16666666666666669
2.0,26,13121.07792,13121.07792,2.087,0.15,0.16666666666666669
2.0,27,13486.33212,13486.33212,-1.142,0.11,0.16666666666666669
2.0,28,13851.58755,13851.58755,-2.594,0.064,0.16666666666666669
