args = ["full", "60.0", "15.0", "ppmp"]
deltaphi: 2.1281564245810056 log Prob: -72.32394029824177 Param: [2.5981478279286608e-6, 224.7007800213358, 2.433503765247916e6, -0.014110914678410512, 0.018873534176973218, 2.6876926930668976e-6, 365.25647422594164, 2.433624402160006e6, 0.005270004871012265, 0.013873180827975534, 0.00119739741481043, 4173.278373714224, 2.4388281270074924e6, 0.07714728465803102, -0.0475824885314513, 0.00021546901571052216, -0.00021801156550348483, 2.1281564245810056]
deltaphi: 2.1305027932960896 log Prob: -72.3173825265271 Param: [2.596492714377356e-6, 224.7007800241875, 2.4335037652480453e6, -0.01404932229958926, 0.018786626041659264, 2.6883153013246483e-6, 365.25647414389266, 2.433624402161216e6, 0.005330506766280305, 0.01381220607540275, 0.0011998898707128317, 4174.293634586995, 2.4388295110636814e6, 0.07718952816725266, -0.047440533986684824, 0.00021347486050052357, -0.00021889068045009093, 2.1305027932960896]
deltaphi: 2.132849162011173 log Prob: -72.31292753504461 Param: [2.5959663641155766e-6, 224.70078002904984, 2.433503765248014e6, -0.014000353951177297, 0.01878200471540713, 2.6888229058212827e-6, 365.2564740968978, 2.4336244021622315e6, 0.005373339506508571, 0.013811347968941292, 0.001200074811703886, 4175.8564242089915, 2.438830608410029e6, 0.0771196450120895, -0.047441535309515115, 0.0002132933101618988, -0.00021835905929292802, 2.132849162011173]
deltaphi: 2.135195530726257 log Prob: -72.30817049355984 Param: [2.5962620457800317e-6, 224.7007800385666, 2.4335037652478847e6, -0.013973230341277263, 0.018866497949124594, 2.688874861689488e-6, 365.25647409102316, 2.4336244021623516e6, 0.005387511838386924, 0.013875915123531575, 0.0011985323271926846, 4175.698326612187, 2.4388300549741574e6, 0.07710246529193061, -0.04750850603862842, 0.00021279262073731195, -0.00021925099775458836, 2.135195530726257]
deltaphi: 2.1375418994413407 log Prob: -72.30484622346967 Param: [2.5964255915140465e-6, 224.70078003228576, 2.4335037652479485e6, -0.014019868728136181, 0.018794529953106046, 2.6885392852847427e-6, 365.2564741043461, 2.4336244021619353e6, 0.005352892333955734, 0.013823191787194631, 0.0011998524459674738, 4175.498856642241, 2.438830070536423e6, 0.07713857689641826, -0.04748517981359389, 0.00021329660227297322, -0.0002185919649197231, 2.1375418994413407]
deltaphi: 2.1398882681564246 log Prob: -72.30250546176339 Param: [2.597087406432287e-6, 224.70078002895642, 2.433503765248048e6, -0.013973145563238693, 0.018791951001700044, 2.6887543568091905e-6, 365.2564741802544, 2.4336244021612937e6, 0.005389846070609119, 0.013820186371990189, 0.0011991641976367414, 4174.952292285346, 2.4388300087730624e6, 0.07715230719176962, -0.047485375815547744, 0.00021452244038261845, -0.00021761676147073628, 2.1398882681564246]
deltaphi: 2.142234636871508 log Prob: -72.29998695431563 Param: [2.5981494096182084e-6, 224.70078001585395, 2.4335037652479648e6, -0.01414201024074137, 0.01882352895611864, 2.687507667022753e-6, 365.2564742428938, 2.4336244021596033e6, 0.00524979988298226, 0.013834646786947059, 0.0011982476397719793, 4172.912817495146, 2.4388281547445636e6, 0.07717324811160478, -0.047547534716356685, 0.00021576603477878355, -0.0002176387944567917, 2.142234636871508]
deltaphi: 2.144581005586592 log Prob: -72.29818190453119 Param: [2.5976140610964482e-6, 224.7007800192145, 2.433503765248005e6, -0.01405862634103311, 0.01883148094135591, 2.6881273356220236e-6, 365.2564742010446, 2.4336244021604476e6, 0.005318425264809346, 0.01384038107564422, 0.0011978607884563111, 4173.605226671957, 2.4388288706243844e6, 0.07712908012310005, -0.04753601727686892, 0.00021502571622349158, -0.00021796699048007772, 2.144581005586592]
deltaphi: 2.146927374301676 log Prob: -72.29709278174867 Param: [2.5958810265896366e-6, 224.70078003665327, 2.4335037652480043e6, -0.013980641012839676, 0.018764647232747914, 2.6889432599494504e-6, 365.25647410211644, 2.4336244021623735e6, 0.005390174895734893, 0.013804595206215372, 0.001201034720483992, 4176.051558045416, 2.4388308464259594e6, 0.07718869828405472, -0.04741050582485429, 0.00021331300498845276, -0.000218128407293138, 2.146927374301676]
deltaphi: 2.1492737430167597 log Prob: -72.29667173685671 Param: [2.5954106657087385e-6, 224.70078003814373, 2.4335037652480262e6, -0.01392894982363422, 0.018779990167579533, 2.6893324205347464e-6, 365.2564740442274, 2.433624402163276e6, 0.005432444645640525, 0.013816679322147994, 0.001200705489183018, 4176.978518098202, 2.4388313938286705e6, 0.07714282727323127, -0.04742204198002051, 0.00021237609764029872, -0.00021864219168181995, 2.1492737430167597]
deltaphi: 2.1516201117318436 log Prob: -72.29690742107844 Param: [2.5970641287199378e-6, 224.70078002516738, 2.4335037652479876e6, -0.014074515422847104, 0.018796801963034685, 2.6881317419804165e-6, 365.2564741882929, 2.4336244021608112e6, 0.0053075510949569076, 0.013820646627544378, 0.0011996692882156434, 4174.448038665964, 2.438829376828103e6, 0.07718593418658672, -0.04747792040080922, 0.00021463592143590584, -0.00021784877820746047, 2.1516201117318436]
deltaphi: 2.153966480446927 log Prob: -72.29769862513012 Param: [2.5979894163416987e-6, 224.70078002342458, 2.4335037652479312e6, -0.014058317097196628, 0.0188626614074925, 2.688163161156875e-6, 365.2564742188355, 2.433624402160416e6, 0.005318004090151789, 0.01386577834881475, 0.0011973766135052301, 4173.952383840646, 2.4388288187484937e6, 0.07710577615810792, -0.04756947975576929, 0.00021546383544284895, -0.0002175816202859512, 2.153966480446927]
deltaphi: 2.156312849162011 log Prob: -72.29926881078124 Param: [2.5955093256840124e-6, 224.70078005044823, 2.433503765247894e6, -0.013960122828125473, 0.0188039533803738, 2.6891543986236106e-6, 365.25647406630117, 2.433624402163194e6, 0.00540633669007273, 0.01383885435897707, 0.001201599172214261, 4177.101736556466, 2.438831256687696e6, 0.07720436473461702, -0.047379505831421684, 0.00021283053301591069, -0.00021834459159641572, 2.156312849162011]
deltaphi: 2.158659217877095 log Prob: -72.30160667168772 Param: [2.5962368648777596e-6, 224.7007800329568, 2.4335037652480085e6, -0.013979739034875188, 0.018808372532703496, 2.6888642612090224e-6, 365.2564741170795, 2.4336244021621365e6, 0.005387288926532806, 0.013834432054595943, 0.0011997716247317087, 4175.876886554637, 2.438830415514644e6, 0.07715107134749752, -0.04746793234439514, 0.00021306863723371587, -0.00021869579070662082, 2.158659217877095]
deltaphi: 2.1610055865921787 log Prob: -72.30393527814908 Param: [2.599232167753475e-6, 224.70078000429046, 2.4335037652479685e6, -0.014239124484420542, 0.018875496075770788, 2.686833636241603e-6, 365.2564743627301, 2.4336244021578063e6, 0.005168151852335777, 0.013864167379677262, 0.0011970702465432124, 4170.883245372551, 2.4388266578111355e6, 0.07717845954543613, -0.04756480676981981, 0.0002176087812863641, -0.00021710746648650222, 2.1610055865921787]
deltaphi: 2.1633519553072627 log Prob: -72.30796573993034 Param: [2.5959896401707617e-6, 224.70078003042494, 2.4335037652480574e6, -0.01391715574157859, 0.0187816969263568, 2.6892353630683256e-6, 365.2564740770063, 2.433624402162448e6, 0.005440137470698247, 0.013810329932078676, 0.0011990871950186524, 4175.503219063572, 2.4388306930368175e6, 0.07709792323241546, -0.04746794651634048, 0.0002126134728167829, -0.00021897943538408434, 2.1633519553072627]
deltaphi: 2.165698324022346 log Prob: -72.31216802576071 Param: [2.595828105804157e-6, 224.70078003345034, 2.433503765248002e6, -0.013956451724104615, 0.018800799033780458, 2.6890546499858993e-6, 365.2564740872149, 2.433624402162443e6, 0.005407972787753626, 0.013827795282270856, 0.001199678884072284, 4175.911674627383, 2.438830679090844e6, 0.07711944664493678, -0.047453399900124156, 0.00021239739234699852, -0.00021920616448467875, 2.165698324022346]
deltaphi: 2.16804469273743 log Prob: -72.31656530178896 Param: [2.5966600829625326e-6, 224.70078002865176, 2.4335037652480043e6, -0.01398960952127753, 0.01881054977571697, 2.6886699601568083e-6, 365.2564741360702, 2.433624402161594e6, 0.00537652274603784, 0.01383150885339797, 0.00119887006002979, 4175.027407599059, 2.438829890669883e6, 0.0771260724803232, -0.04750123704200977, 0.00021330695251784896, -0.00021885368434611043, 2.16804469273743]
deltaphi: 2.170391061452514 log Prob: -72.32060785342726 Param: [2.5981275974542966e-6, 224.7007800297203, 2.433503765247909e6, -0.014051248496054516, 0.018872632888541616, 2.688112717999114e-6, 365.2564742530479, 2.4336244021600694e6, 0.0053192184042423875, 0.013874722541580661, 0.0011977089049139327, 4173.461443962017, 2.438828501206497e6, 0.07717322730402937, -0.04755025146029375, 0.0002155390708620207, -0.0002177363259256362, 2.170391061452514]
deltaphi: 2.1727374301675977 log Prob: -72.32657515396438 Param: [2.5963560623760537e-6, 224.70078003506913, 2.4335037652479927e6, -0.013992612782501529, 0.018802912023756, 2.688767896305382e-6, 365.25647413470097, 2.433624402161897e6, 0.005375922043509264, 0.013829114983265972, 0.0012001316580626373, 4175.413596041595, 2.4388301964978273e6, 0.07718715063245842, -0.04743666232091923, 0.00021367550133976503, -0.0002182138150592455, 2.1727374301675977]
deltaphi: 2.1750837988826817 log Prob: -72.33197121290063 Param: [2.597879132959911e-6, 224.70078003080144, 2.4335037652479596e6, -0.01395277400498605, 0.018858903463699877, 2.68888107832384e-6, 365.2564741775404, 2.4336244021613356e6, 0.0054037730760588525, 0.013868749190357077, 0.0011971420192287048, 4175.001508121498, 2.438829801016512e6, 0.07707513495579536, -0.04757422214106844, 0.00021522531791443166, -0.0002175681442690487, 2.1750837988826817]
deltaphi: 2.177430167597765 log Prob: -72.3399539776571 Param: [2.596244580898387e-6, 224.70078004170665, 2.4335037652478786e6, -0.013969408757152343, 0.018843624253092512, 2.688954401168903e-6, 365.2564740791769, 2.4336244021626203e6, 0.005393650569881217, 0.013861890497124553, 0.0011992410407146692, 4176.103409837723, 2.438830373230956e6, 0.07712749767979303, -0.04748781942375386, 0.00021320783890176455, -0.0002185458109160766, 2.177430167597765]
deltaphi: 2.179776536312849 log Prob: -72.34694616187655 Param: [2.5957803624088763e-6, 224.7007800412415, 2.433503765248029e6, -0.013851093032051023, 0.018794043202049582, 2.6897540027099994e-6, 365.2564740389417, 2.43362440216352e6, 0.005492567375321841, 0.013826448213506183, 0.0011993910345231137, 4177.1581837457425, 2.4388315744756493e6, 0.07708355589335866, -0.04745742009035704, 0.00021239224132561015, -0.0002185808166982592, 2.179776536312849]
deltaphi: 2.182122905027933 log Prob: -72.35596491168086 Param: [2.5957634720038517e-6, 224.7007800378536, 2.433503765247956e6, -0.013959837705769527, 0.01882258746757984, 2.6890786444157562e-6, 365.25647406987514, 2.433624402162722e6, 0.005404046022890565, 0.013846320275364341, 0.0011996607927368145, 4176.087666660578, 2.438830619869389e6, 0.07712577360919644, -0.04744552571427121, 0.00021238206193560416, -0.0002192492879048063, 2.182122905027933]
deltaphi: 2.1844692737430167 log Prob: -72.36291736434188 Param: [2.5955624424504425e-6, 224.7007800323136, 2.433503765248082e6, -0.013932662017658116, 0.018756513587515452, 2.6893163255360343e-6, 365.2564740731985, 2.4336244021627903e6, 0.00543232630370642, 0.01379611186177714, 0.0012005865379088663, 4176.231605623594, 2.438831263183811e6, 0.0771267132112552, -0.04738923751305655, 0.0002127432673579842, -0.0002184672333981199, 2.1844692737430167]
deltaphi: 2.1868156424581007 log Prob: -72.37254682778128 Param: [2.595127208179307e-6, 224.70078004439227, 2.433503765248009e6, -0.013867506786205292, 0.018784698160563346, 2.6897089971191074e-6, 365.2564740232488, 2.4336244021636737e6, 0.00548122487874381, 0.013821038854129565, 0.0012003699932121444, 4177.164966743912, 2.4388316768871252e6, 0.07711891124101779, -0.047415129585869006, 0.00021156121991620932, -0.00021926925701931245, 2.1868156424581007]
deltaphi: 2.189162011173184 log Prob: -72.38190846296588 Param: [2.5960198985610778e-6, 224.70078003956036, 2.4335037652479447e6, -0.013951809067701946, 0.018821552243335444, 2.6890283447280857e-6, 365.2564740826775, 2.433624402162518e6, 0.005408509755825727, 0.01384375504287492, 0.001199562879505331, 4175.815526104275, 2.438830425111167e6, 0.07713784296691446, -0.04745843478948243, 0.00021257987041436194, -0.00021912797621562204, 2.189162011173184]
deltaphi: 2.191508379888268 log Prob: -72.39015245192833 Param: [2.595320191516084e-6, 224.7007800495719, 2.4335037652479475e6, -0.013915678049146143, 0.018802389382768608, 2.6895076444693435e-6, 365.25647405797025, 2.433624402163417e6, 0.005439494571843189, 0.013838535042367463, 0.0012011220088963197, 4177.276391288692, 2.4388313901927336e6, 0.0771905137812226, -0.04740077401860601, 0.0002123190149981756, -0.00021862021520519404, 2.191508379888268]
deltaphi: 2.193854748603352 log Prob: -72.40264377892545 Param: [2.59442806219072e-6, 224.70078005130995, 2.433503765247986e6, -0.013903837163437165, 0.018773732947133717, 2.6895619601652715e-6, 365.2564740019972, 2.433624402163973e6, 0.0054505444553073585, 0.013819809827858529, 0.0012021432561276205, 4177.436980105087, 2.4388316603922388e6, 0.07722380643735756, -0.04735062582401832, 0.00021057608782893607, -0.00022001439052780154, 2.193854748603352]
deltaphi: 2.1962011173184357 log Prob: -72.40976703788034 Param: [2.59619283733377e-6, 224.70078003692396, 2.4335037652480523e6, -0.013888328615701936, 0.018791584152937236, 2.689427502453304e-6, 365.2564741143282, 2.433624402162484e6, 0.005461841244632182, 0.013823396058517965, 0.0011994549039114016, 4176.072550806407, 2.4388309917680323e6, 0.07712648485267294, -0.04745450979740055, 0.00021322173676684215, -0.00021822036997537158, 2.1962011173184357]
deltaphi: 2.1985474860335197 log Prob: -72.4209072267798 Param: [2.596178671430529e-6, 224.7007800454375, 2.4335037652479135e6, -0.013993724881378466, 0.018821923083590784, 2.6888291352984134e-6, 365.2564741203124, 2.433624402162291e6, 0.005374430531418554, 0.013849364549179762, 0.0012009285453031878, 4175.937531342745, 2.4388302895838176e6, 0.07723487534705917, -0.04740701745932121, 0.00021346704043674727, -0.00021826446076501286, 2.1985474860335197]
deltaphi: 2.200893854748603 log Prob: -72.43392862291424 Param: [2.596343375188028e-6, 224.70078003141128, 2.43350376524797e6, -0.014002869297708003, 0.01881113342830758, 2.6887326469465206e-6, 365.25647408353046, 2.4336244021622245e6, 0.005367157782316073, 0.013835636293965854, 0.001199414818319726, 4175.563519691288, 2.438830111192738e6, 0.0771290391547916, -0.04748454007666803, 0.0002131634538806699, -0.0002187469554175525, 2.200893854748603]
deltaphi: 2.203240223463687 log Prob: -72.4468703878923 Param: [2.594512980609149e-6, 224.70078005207813, 2.433503765247896e6, -0.013964291898746097, 0.018786588241100265, 2.6892321783914373e-6, 365.2564739887368, 2.433624402163917e6, 0.005403037814021895, 0.01382803588051894, 0.0012022836285352043, 4177.419156437557, 2.438831384931106e6, 0.07722913800571592, -0.047366981330773175, 0.0002108599528249349, -0.00021988316860983745, 2.203240223463687]
deltaphi: 2.2055865921787707 log Prob: -72.45682806951439 Param: [2.5931741612418175e-6, 224.70078006948825, 2.433503765247903e6, -0.013780179030923415, 0.018784303339504354, 2.6906724678589076e-6, 365.2564739008427, 2.4336244021661393e6, 0.0055569975735112595, 0.01383552572230958, 0.0012028661412846582, 4180.250297424541, 2.4388336454213373e6, 0.07715836899104794, -0.0473212596785059, 0.00020949254492877393, -0.00021975337181100556, 2.2055865921787707]
deltaphi: 2.2079329608938547 log Prob: -72.47096227813354 Param: [2.5945169974575007e-6, 224.70078005253907, 2.4335037652478567e6, -0.013870653345796612, 0.018843309085232074, 2.689875851809199e-6, 365.2564739343386, 2.4336244021648103e6, 0.005478510042101948, 0.013867574999739877, 0.0011999161740819323, 4178.205832936163, 2.43883189822095e6, 0.07707504133411648, -0.047459302677646885, 0.00021053729257841872, -0.00021994242307662732, 2.2079329608938547]
deltaphi: 2.2102793296089387 log Prob: -72.48157943192071 Param: [2.596768594302113e-6, 224.70078003501303, 2.4335037652479555e6, -0.013908257620998803, 0.018852811381701334, 2.6891493749006014e-6, 365.2564740985268, 2.4336244021622944e6, 0.0054389779252931566, 0.013863250958189868, 0.0011973967445485158, 4175.559911561595, 2.4388301584870606e6, 0.07706357621548778, -0.04756884659277473, 0.00021310160177264072, -0.0002188253700659727, 2.2102793296089387]
deltaphi: 2.2126256983240222 log Prob: -72.49652350027382 Param: [2.5932550182615565e-6, 224.70078006538122, 2.4335037652479247e6, -0.013802931704172365, 0.018785887199125925, 2.6904036078382392e-6, 365.2564738870814, 2.4336244021659237e6, 0.005534977313605012, 0.013835014913894977, 0.0012025678323893756, 4179.566974013352, 2.4388330419104765e6, 0.07717586109521804, -0.04734139045391953, 0.0002088506833267005, -0.00022062724252845867, 2.2126256983240222]
deltaphi: 2.214972067039106 log Prob: -72.50719247771178 Param: [2.5959950791464645e-6, 224.70078003566684, 2.433503765247991e6, -0.013950080022514844, 0.018795672346465734, 2.6890607285949336e-6, 365.2564741018967, 2.4336244021622664e6, 0.005412288268723494, 0.013822610123456487, 0.0011997540066498956, 4175.706335031014, 2.438830554088389e6, 0.077138492195266, -0.047448609629567554, 0.00021276443827550028, -0.00021888696836526764, 2.214972067039106]
deltaphi: 2.2173184357541897 log Prob: -72.51928845273119 Param: [2.5959750514235783e-6, 224.7007800466216, 2.4335037652478977e6, -0.013887629251115363, 0.018840258635975576, 2.689512462321254e-6, 365.2564740501049, 2.4336244021633514e6, 0.005461313245552701, 0.013861140470852717, 0.0011990807142770836, 4177.032241404356, 2.4388311411879444e6, 0.0770829955362327, -0.047493022517608625, 0.0002126541959211854, -0.0002185323266348488, 2.2173184357541897]
deltaphi: 2.2196648044692737 log Prob: -72.5324834014786 Param: [2.5960047552282235e-6, 224.70078004057868, 2.4335037652479424e6, -0.013932588580057624, 0.01882804458547078, 2.6892977484522865e-6, 365.25647409524237, 2.4336244021626916e6, 0.0054270839790723086, 0.013850041891627548, 0.0011994547447975975, 4176.244489871765, 2.4388308585813865e6, 0.0771029053616546, -0.04743341554355134, 0.0002132686012838034, -0.00021831132935349796, 2.2196648044692737]
deltaphi: 2.2220111731843577 log Prob: -72.54462937017419 Param: [2.5953486708522288e-6, 224.70078004715756, 2.433503765248001e6, -0.013844636057618737, 0.01878875753617118, 2.689978970570487e-6, 365.2564740307452, 2.4336244021639614e6, 0.005501576593285273, 0.013828369754636315, 0.0012005305200233816, 4177.977137123188, 2.438832219524434e6, 0.07709725819827393, -0.04741351877360859, 0.00021248361692316543, -0.00021814601069239118, 2.2220111731843577]
deltaphi: 2.2243575418994412 log Prob: -72.5629664044415 Param: [2.596518330567259e-6, 224.7007800392615, 2.4335037652478856e6, -0.013944090152115658, 0.018880911197762248, 2.689038225167742e-6, 365.2564741058967, 2.433624402162269e6, 0.005411274070777252, 0.013885895513058534, 0.0011977961798568934, 4175.617577622911, 2.4388300071379477e6, 0.07709273864255183, -0.04754087213212908, 0.00021291409929216447, -0.00021917804468472824, 2.2243575418994412]
deltaphi: 2.226703910614525 log Prob: -72.57689927195845 Param: [2.595084182940159e-6, 224.70078003986538, 2.4335037652480016e6, -0.013886694942622803, 0.018797478901191458, 2.6895984211376904e-6, 365.25647399151103, 2.4336244021638082e6, 0.005465237711536763, 0.013828369395668045, 0.0011998527993058344, 4176.939864058565, 2.438831499929775e6, 0.07709020397485437, -0.04744600160670775, 0.00021144454845319625, -0.0002194627976336909, 2.226703910614525]
deltaphi: 2.2290502793296088 log Prob: -72.58886042997042 Param: [2.5939973163885087e-6, 224.70078006697125, 2.433503765247866e6, -0.013882947151500862, 0.018765742183471424, 2.6898335393711583e-6, 365.2564739932717, 2.4336244021645025e6, 0.005472185037719237, 0.01381874744261025, 0.0012035691669086451, 4178.254892765559, 2.438832354890382e6, 0.0772654653941683, -0.047301682366581145, 0.0002107609370537179, -0.00021931831176721556, 2.2290502793296088]
deltaphi: 2.2313966480446927 log Prob: -72.60377521335181 Param: [2.5955096859000486e-6, 224.70078004523856, 2.433503765247946e6, -0.013906471253594984, 0.018798105959036002, 2.6894458617839327e-6, 365.25647404339685, 2.4336244021632816e6, 0.005448819027595661, 0.013830317696362787, 0.0012002132054485055, 4176.606032481278, 2.438831208026987e6, 0.07714093910335557, -0.047423879196198115, 0.0002123638894612694, -0.0002187841001440003, 2.2313966480446927]
deltaphi: 2.2337430167597767 log Prob: -72.61968594930923 Param: [2.5961408681456715e-6, 224.70078004433412, 2.433503765247931e6, -0.013941254180843578, 0.01883651361938767, 2.689049405743187e-6, 365.25647409839604, 2.4336244021625537e6, 0.0054137249834605074, 0.013857804389221748, 0.001199562448905557, 4176.121127485625, 2.438830397141411e6, 0.07718090210590191, -0.047475845998796874, 0.0002126533567172399, -0.00021901499587452126, 2.2337430167597767]
deltaphi: 2.2360893854748602 log Prob: -72.63595189975008 Param: [2.595802147099761e-6, 224.70078004206846, 2.4335037652479126e6, -0.013914347804734646, 0.018855585609541814, 2.689283590127831e-6, 365.2564740271329, 2.433624402163344e6, 0.005434697061557492, 0.01386995513356348, 0.0011987134339704272, 4176.7054253776505, 2.4388306926709884e6, 0.07708494493965004, -0.04752089621791585, 0.0002120065995572988, -0.00021937460215832314, 2.2360893854748602]
deltaphi: 2.2384357541899442 log Prob: -72.64867900399311 Param: [2.5959629928701e-6, 224.70078004255723, 2.433503765247954e6, -0.013925306874306506, 0.01882035718134221, 2.6892246551838923e-6, 365.2564740793888, 2.4336244021627945e6, 0.005429886329635104, 0.013844996423257157, 0.0011996686917315324, 4176.276188605603, 2.4388307146475245e6, 0.0771488691290536, -0.0474613157385367, 0.00021270040124172875, -0.0002187790617593913, 2.2384357541899442]
deltaphi: 2.2407821229050278 log Prob: -72.6633908135666 Param: [2.596561600886933e-6, 224.70078003536005, 2.433503765248012e6, -0.013878313999161094, 0.018854929353380404, 2.6894744809057484e-6, 365.25647407101593, 2.4336244021628783e6, 0.0054657850337699425, 0.013866685062767612, 0.001197842608611037, 4176.02362056864, 2.4388306289940965e6, 0.07706174376729348, -0.04751997565815961, 0.00021315915076822542, -0.00021852209984914292, 2.2407821229050278]
deltaphi: 2.2431284916201117 log Prob: -72.6820000950214 Param: [2.5953134552339164e-6, 224.70078004392133, 2.433503765247975e6, -0.013873552704817556, 0.018818154481764004, 2.6895137801749524e-6, 365.25647403287235, 2.433624402163363e6, 0.005470637865031225, 0.013843588336989461, 0.0011993409835392122, 4176.602447801688, 2.438831050337702e6, 0.07712187972933232, -0.04747878941609767, 0.00021114572668315198, -0.00021999628509718398, 2.2431284916201117]
