1.0	2.433503768891675e6	2.433503767545884e6	0.00034722222222222224
1.0	2.433728469637202e6	2.4337284689268516e6	0.00034722222222222224
1.0	2.4339531703827297e6	2.4339531719843866e6	0.00034722222222222224
1.0	2.434177871128257e6	2.434177870623809e6	0.00034722222222222224
1.0	2.4344025718737845e6	2.434402570575489e6	0.00034722222222222224
1.0	2.4346272726193117e6	2.4346272743390207e6	0.00034722222222222224
1.0	2.4348519733648393e6	2.4348519755865023e6	0.00034722222222222224
1.0	2.4350766741103665e6	2.4350766752061835e6	0.00034722222222222224
1.0	2.4353013748558937e6	2.435301372242075e6	0.00034722222222222224
1.0	2.4355260756014213e6	2.435526073529469e6	0.00034722222222222224
1.0	2.4357507763469485e6	2.4357507786967456e6	0.00034722222222222224
1.0	2.435975477092476e6	2.4359754780995403e6	0.00034722222222222224
1.0	2.4362001778380033e6	2.4362001765760267e6	0.00034722222222222224
1.0	2.436424878583531e6	2.4364248776606284e6	0.00034722222222222224
1.0	2.436649579329058e6	2.4366495787489903e6	0.00034722222222222224
1.0	2.436874280074585e6	2.4368742814102913e6	0.00034722222222222224
1.0	2.437098980820113e6	2.4370989810948125e6	0.00034722222222222224
2.0	2.4336244089556457e6	2.433624410285966e6	0.00034722222222222224
2.0	2.4339896651328043e6	2.433989663531634e6	0.00034722222222222224
2.0	2.4343549213099624e6	2.434354923361456e6	0.00034722222222222224
2.0	2.434720177487121e6	2.434720174464647e6	0.00034722222222222224
2.0	2.435085433664279e6	2.4350854342177804e6	0.00034722222222222224
2.0	2.4354506898414376e6	2.4354506931126355e6	0.00034722222222222224
2.0	2.435815946018596e6	2.435815941755959e6	0.00034722222222222224
2.0	2.4361812021957543e6	2.436181199574508e6	0.00034722222222222224
2.0	2.436546458372913e6	2.436546458272412e6	0.00034722222222222224
2.0	2.436911714550071e6	2.4369117117414083e6	0.00034722222222222224
2.0	2.4372769707272295e6	2.4372769747881135e6	0.00034722222222222224
