mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,lprob
2.319688264205324e-6,224.7007716965383,3503.7655659499032,0.02339078501073411,-0.01885454913458531,3.141310380797757e-6,365.25645768563527,3624.4022477346894,0.03155221912414045,-0.012535791624736661,0.00041338084448090646,4017.7500000000005,1035.254876082031,-0.0843416109107112,-0.06596273528945563,-186.42054074685055
2.3162579918879094e-6,224.70077165104547,3503.765566942558,0.023096704539970172,-0.01868116801980101,3.1395895346100856e-6,365.25645743455703,3624.402250832435,0.03132687697630698,-0.012388149388073477,0.00041933600558880803,4021.124187664019,1029.2978858949896,-0.08142632464334745,-0.06526255586066457,-186.21126970602958
2.3128169994358197e-6,224.7007716054419,3503.7655679430927,0.022802243895129994,-0.01850433634633804,3.1378699501021015e-6,365.2564571816917,3624.4022539736743,0.031101581369252132,-0.012237516498808023,0.0004253514038851407,4024.5012090390383,1023.2764468841577,-0.07855946107148148,-0.06457840883167586,-186.0041941341642
2.3093534377507137e-6,224.70077155973144,3503.7655689510566,0.022507255259202892,-0.018327973090837585,3.1361514362366633e-6,365.2564569272708,3624.4022571529867,0.03087618302528654,-0.012086962891772138,0.00043142034888750484,4027.881066504875,1017.2224841485336,-0.07574764448023816,-0.06390455353728446,-185.7993485576223
2.305826846760574e-6,224.70077151384197,3503.765569970303,0.02220631258373018,-0.01815057577325765,3.1343995161712243e-6,365.25645667131573,3624.4022603713415,0.03064639924129345,-0.011935244705234856,0.0004375954552069583,4031.2637624433273,1011.1395661876833,-0.07296275289028999,-0.06323436574364026,-185.5967686078802
2.302292424892994e-6,224.70077146788063,3503.7655709958253,0.02190580508342796,-0.017970273721826465,3.1326532615463056e-6,365.2564564136235,3624.402263630643,0.03041725724286253,-0.011780954517551498,0.0004438237636298766,4034.64929923821,1004.9937947945299,-0.07022874737655006,-0.06258116300142705,-185.39649112856813
2.2987007852064773e-6,224.70077142180173,3503.7655720308126,0.021600144536380532,-0.017788708761609255,3.1308795306596252e-6,365.2564561545693,3624.402266926333,0.03018440151697908,-0.011625311021377564,0.0004501564335139428,4038.0376792753236,998.8226741349768,-0.06752392301137905,-0.06193034486770364,-185.19855426294652
2.2951159902966547e-6,224.70077137564485,3503.7655730718466,0.021296316522400997,-0.017607253631220503,3.1291191526140835e-6,365.25645589385005,3624.4022702611037,0.029953269869256557,-0.011469518177554887,0.0004565362088926138,4041.4289049424883,992.6068601445176,-0.0648728409183772,-0.061293283305917615,-185.002997536953
2.2914970294253843e-6,224.70077132941367,3503.765574120139,0.020990451801465512,-0.01742583778571432,3.127349372286973e-6,365.25645563166444,3624.402273632263,0.029720816215094963,-0.011313444118458261,0.00046298840148727393,4044.822978629514,986.3646673277576,-0.06226479671033517,-0.06066285408814952,-184.80986191874217
2.2878651888677633e-6,224.70077128314492,3503.765575174116,0.020683872602962654,-0.01724137125333547,3.1255778226657565e-6,365.2564553679547,3624.402277041242,0.02948812974650538,-0.011154654819273581,0.00046951406406100637,4048.219902728233,5028.283543209815,-0.0596963074562524,-0.06004564343649086,-184.61918992679455
2.2842109668586227e-6,224.700771236816,3503.765576234958,0.020376011801147415,-0.01705803086749437,3.1238006583367033e-6,365.25645510283294,3624.402280485627,0.029254703590275842,-0.010996483664256016,0.0004761129213054573,4051.619679632471,973.7445514455716,-0.05716982588807572,-0.05943294503740003,-184.43102570400325
2.2805302701032642e-6,224.70077119045553,3503.765577301527,0.02006667740895706,-0.01687254365651388,3.1220170122078253e-6,365.2564548362933,3624.4022839655754,0.029020412878507325,-0.010836266592646922,0.0004827924992923733,4055.0223117380797,967.3769452568638,-0.0546798953815852,-0.05883072384210415,-184.2454150758747
2.2768675644028085e-6,224.70077114412587,3503.765578370987,0.019760025636321208,-0.01668682822404961,3.120251398908704e-6,365.25645456824395,3624.4022874819048,0.028788521656857476,-0.010675655485599992,0.0004895088628833573,4058.427801442911,960.9650835776673,-0.05224386415206885,-0.0582417910639631,-184.06240561970307
2.273199190950678e-6,224.70077109779987,3503.7655794449265,0.019454022209605955,-0.01650206082913725,3.1184914421102e-6,365.2564542987909,3624.4022910329327,0.028557402865574066,-0.010515543021655917,0.0004962823171574637,4061.83615114683,954.5291452870755,-0.0498533924389493,-0.057659840977865,-183.88204675636177
2.269515723666134e-6,224.7007710514993,3503.765580523103,0.019147358029625416,-0.01631665543790198,3.116729214074872e-6,365.2564540280343,3624.402294617451,0.0283260445067429,-0.010354635949202539,0.0005031294331058269,4065.2473632517303,948.0610907540148,-0.047500923482629444,-0.05708480591843927,-183.70438978361182
2.2658346231441518e-6,224.70077100520132,3503.765581605197,0.018841746782083897,-0.01613169931144468,3.1149741575763335e-6,365.25645375583036,3624.4022982369365,0.028095768154943617,-0.010193814035594134,0.0005100309818553152,4068.6614401615057,941.5519429556406,-0.04519237640881818,-0.056521142317877394,-183.52948793444136
2.262158579837952e-6,224.70077095900749,3503.76558268865,0.018538168816194873,-0.015946643538337007,3.113232995169203e-6,365.2564534823033,3624.4023018887333,0.027867339694144108,-0.010032695187313742,0.0005169771602449165,4072.078384282085,935.0200487859767,-0.04293141616106637,-0.05596461509951342,-183.35739643366892
2.258469807361332e-6,224.70077091284867,3503.7655837759826,0.018233942640052708,-0.015762281565177453,3.1114888302698754e-6,365.2564532075342,3624.40230557293,0.027638669566993224,-0.009871836826425586,0.0005239962176231786,4075.498198021403,928.4595274914938,-0.04070646536048118,-0.055414531894943414,-183.18817249566027
2.2548001475060783e-6,224.70077086680422,3503.7655848638747,0.017932080423582637,-0.015576254462853885,3.1097590702759348e-6,365.25645293138143,3624.4023092911316,0.027412101386844946,-0.00970941944413596,0.0005310594063777679,4078.9208837894303,921.8424711496608,-0.03852519333982376,-0.054878463438777066,-183.02187544751374
2.2511404507306666e-6,224.7007708208131,3503.765585954269,0.017632857719134105,-0.015394289245713512,3.1080458850418155e-6,365.25645265389574,3624.4023130413966,0.027187816981958126,-0.0095500278294307,0.0005381568735563255,4082.346443998147,915.2240819220983,-0.03639249239705942,-0.054346787844254625,-182.85856666226596
2.247485663986241e-6,224.70077077498203,3503.7655870444323,0.017334766243865662,-0.015210778382350824,3.106339648886993e-6,365.25645237517966,3624.4023168224808,0.026964653163356018,-0.009389170454171977,0.000545306311877536,4085.774881061575,908.5646418407406,-0.034299607918914274,-0.05382501157944125,-182.69830962366242
2.2438495960168656e-6,224.70077072923974,3503.7655881358874,0.017039674235004448,-0.015030575915661202,3.104651347267922e-6,365.25645209517074,3624.4023206353027,0.026744050144074005,-0.009230748676097958,0.0005524881428420251,4089.20619739575,901.8902224456978,-0.03225266284163489,-0.0533101402061062,-182.54116990372262
2.2402218592669055e-6,224.700770683654,3503.765589227249,0.01674609923007363,-0.014850834998912767,3.10297244145876e-6,365.25645181397186,3624.4023244786235,0.02652487312441151,-0.009072479415660601,0.0005597156992434159,4092.640395418739,895.1901989912488,-0.030245933735490848,-0.05280236348272963,-182.38721520868887
2.2366151808976033e-6,224.70077063824672,3503.765590317246,0.016455681752471342,-0.014671235283806636,3.1013119356206097e-6,365.2564515314798,3624.4023283530832,0.026308361241211924,-0.008914131937133642,0.00056697190343941,4096.07747755065,888.4559157878763,-0.028282484684089972,-0.05230483063973298,-182.23651532964695
2.2330282146482764e-6,224.70077059296486,3503.7655914075126,0.016167765664863318,-0.014493440106783136,3.0996654266454593e-6,365.25645124771415,3624.4023322588646,0.026094006819453355,-0.008757018302733385,0.000574266664806522,4099.517446213607,881.6956668686897,-0.02635850344023566,-0.05181536681899026,-182.0891421091497
2.229472240527743e-6,224.70077054785887,3503.7655924961873,0.01588418632373267,-0.014319614475828316,3.0980444474553986e-6,365.25645096271535,3624.4023361945015,0.025883224904295846,-0.00860294656464039,0.0005815654976538442,4102.960303831787,874.9285271233668,-0.024484313262210265,-0.05133282076887187,-181.94516944257393
