args = ["full", "120.0", "40", "ppmp"]
Initial parameters: [3.0e-6, 224.70077394614776, 2.4335037687032474e6, 0.01, 0.01, 3.0e-6, 365.25648765614835, 2.4336244068467272e6, 0.01, 0.01]
Initial chi-square: 173.9836684038308
Finished 2-planet fit: [3.895906613165372e-6, 224.7007734774724, 2.433503768732104e6, -0.014021410986879802, -0.060808160649413974, 2.8607769533101135e-6, 365.2564873740374, 2.433624406802268e6, -0.000389382759438013, -0.045541355677168965]
Period: 4163.799999999999 log Prob: -244.07544014367062 Param: [3.2118616783008934e-6, 224.700774294196, 2.4335037686558203e6, -0.09002736831521618, -0.09075802216426271, 2.4769382964883615e-6, 365.2564928260591, 2.4336244065269525e6, -0.060787142160571205, -0.06783863818580715, 0.0004970281495428255, 4163.799999999999, 2.4444312569267186e6, -0.03534927046905226, 0.08679501456465931]
Period: 4165.047201931268 log Prob: -244.07959074706423 Param: [3.212234883741474e-6, 224.7007742904162, 2.433503768656038e6, -0.08992236568159158, -0.0907735967897059, 2.4775671126400155e-6, 365.2564928163511, 2.4336244065272547e6, -0.06070013044746681, -0.06784648736103016, 0.0004969652059433975, 4165.047201931268, 2.4444315139177106e6, -0.03548456405732093, 0.08677982632900297]
Period: 4166.2947774425975 log Prob: -244.08397679014314 Param: [3.2129594800314338e-6, 224.70077428928155, 2.4335037686561868e6, -0.08980934959418412, -0.09083684678654595, 2.477969765662039e-6, 365.25649281439263, 2.43362440652745e6, -0.06060599726606537, -0.06788945613306988, 0.0004971688185918012, 4166.2947774425975, 2.444431897527819e6, -0.03537727019050185, 0.08674092831161481]
Period: 4167.542726645893 log Prob: -244.0885981942895 Param: [3.2126651348502687e-6, 224.70077428722107, 2.433503768656373e6, -0.08980033585807126, -0.09072789590161986, 2.4781365723762437e-6, 365.2564928023493, 2.4336244065278447e6, -0.06059812838601741, -0.06779790713571952, 0.0004980126078888049, 4167.542726645893, 2.444432378855233e6, -0.03512802413847052, 0.08655352249433551]
Period: 4168.7910496530785 log Prob: -244.09344744600952 Param: [3.211909999470204e-6, 224.700774284035, 2.43350376865656e6, -0.08985124035249627, -0.0907731541659717, 2.4780254725104567e-6, 365.25649279018734, 2.433624406528194e6, -0.06063207753930541, -0.06782529050660256, 0.0004977015885402421, 4168.7910496530785, 2.444433043123415e6, -0.0353401959608773, 0.08662940329987466]
Period: 4170.039746576126 log Prob: -244.0985304299915 Param: [3.2136238711745243e-6, 224.70077427921592, 2.433503768656812e6, -0.08958755009574856, -0.0908057463591815, 2.4793142146927546e-6, 365.25649277577514, 2.433624406528555e6, -0.060420116189891716, -0.06784843665615363, 0.0004980674705762149, 4170.039746576126, 2.4444324278574204e6, -0.035467320306193956, 0.0863604973792537]
Period: 4171.2888175270355 log Prob: -244.1038325021422 Param: [3.2116438773032773e-6, 224.7007742770579, 2.433503768656984e6, -0.08978558002651336, -0.09074201483687948, 2.4784969089628425e-6, 365.2564927633541, 2.433624406528965e6, -0.06057490146914674, -0.06778876129705608, 0.0004981974665913219, 4171.2888175270355, 2.440262426504531e6, -0.03540146562799317, 0.08648242569044558]
Period: 4172.538262617846 log Prob: -244.10936148459362 Param: [3.2112144575386135e-6, 224.70077427456224, 2.4335037686571605e6, -0.08979598103934275, -0.09074728480314026, 2.4785529648422306e-6, 365.2564927555591, 2.4336244065292724e6, -0.060578433101568706, -0.06778520756688544, 0.0004979642815181912, 4172.538262617846, 2.444434645057555e6, -0.03552217314918962, 0.08666653273109311]
Period: 4173.788081960618 log Prob: -244.11510496510434 Param: [3.213455331333923e-6, 224.7007742711391, 2.433503768657394e6, -0.08949570390420489, -0.09064537050262296, 2.479950487429731e-6, 365.25649274112703, 2.4336244065296925e6, -0.060338389320721234, -0.06770335535325481, 0.0004992412588301424, 4173.788081960618, 2.4444338912434573e6, -0.03525222740691695, 0.08618771447285892]
Period: 4175.038275667455 log Prob: -244.12107237429484 Param: [3.2115920400733313e-6, 224.70077426838873, 2.4335037686575735e6, -0.08967300040615667, -0.09066451688318194, 2.4792840024111357e-6, 365.25649272800393, 2.4336244065300953e6, -0.06047431817526095, -0.06770867752148949, 0.0004988361972439482, 4175.038275667455, 2.44443506348636e6, -0.03543174748184263, 0.08637791474197375]
