mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,lprob
3.506621710371323e-6,224.70079125398283,3503.7685824224823,-0.09736460314237039,-0.036751210529701435,2.490251191989062e-6,365.256440991323,3624.4076135583,-0.06286215159698288,-0.02816692967944374,1.920217196238198e-7,657.4500000000002,140.5577062741317,-0.22332531135974498,-0.19725649297012363,0.000608818845416542,4472.995614633982,1258.2604651273239,-0.0167201895588201,0.10190090817782084,-38.75253703851896
3.4699338031794252e-6,224.70079299709104,3503.7685583085017,-0.09706424723508897,-0.0356562389012617,2.4930319506179116e-6,365.25643670512335,3624.40765799647,-0.06273664529975086,-0.02740929456358733,1.8261711557420845e-7,658.7839873697079,125.10793723035415,-0.25896178270387565,-0.19363395940236897,0.0006317602768293151,4502.504557226761,1227.705104327749,-0.012197804409855604,0.10160591378178051,-38.85922251225936
3.4353518489934498e-6,224.70079544609303,3503.7685316894786,-0.09553202912206236,-0.03357619554006775,2.502440058897143e-6,365.2564309459607,3624.407715147038,-0.06168251852600125,-0.025783770155150113,1.7878981991794433e-7,660.1206814430471,110.51205557538239,-0.30638068469589197,-0.18595002445246223,0.0006679956759614166,4541.46694874212,1187.0550246054893,-0.005717559145408825,0.10064947040219556,-38.68733338145425
3.3950204834250364e-6,224.70079876157047,3503.7685027816524,-0.0933411992419967,-0.030885511880949807,2.5158171331316974e-6,365.2564236543887,3624.407785752694,-0.06015413471462018,-0.023564437876780177,1.8156384762925702e-7,661.4600877120073,98.41984085418491,-0.3628757763653127,-0.170970991545188,0.0007130610365001434,4591.426576165455,1136.2792317718515,0.001531266479608316,0.09997996903613958,-38.18594464945947
3.335686794124995e-6,224.700803261046,3503.7684702944725,-0.09157848470555764,-0.027928086243244474,2.5283083729726648e-6,365.2564148813336,3624.407869749826,-0.05899194451997754,-0.02103823406601033,1.9382210446924178e-7,662.8022116797206,90.11134619665204,-0.4185662661928447,-0.14403679471880457,0.0007553982471028353,4654.643693070684,1076.6472100349522,0.007901850547647324,0.1012834307281389,-37.35311384377378
3.2149573801543676e-6,224.7008100946148,3503.768431066,-0.0931069029535361,-0.024136491538986796,2.52891908539297e-6,365.2564004785486,3624.408007436307,-0.06044058777170498,-0.017765236001606354,2.1943498709366955e-7,664.1470588604873,86.5176771204674,-0.4800327719807547,-0.10042867384597626,0.0007755114843415195,4764.782638552382,989.2335500732526,0.012022003326894407,0.11079964663963741,-36.17012343966112
2.8015914603987725e-6,224.7008300635576,3503.7683427340576,-0.11051112470275969,-0.0037531809353378767,2.4743541706056387e-6,365.2563327050873,3624.4086556405914,-0.07531807409226908,-0.0013387666161780627,2.0364392408664992e-7,665.4946347797944,95.53125528956927,-0.8708008689561278,0.0020267834877702095,0.0007950676616128232,5196.183333808752,726.4760087313487,0.028928833372126966,0.17300988723893296,-33.410861821749684
2.7353435088145985e-6,224.70084456981172,3503.7683247923023,-0.0975216915474957,0.006379336836455142,2.5340228630073597e-6,365.25632287120504,3624.40874833912,-0.06545862978388325,0.006837777109033422,3.269678218478545e-7,666.8449449743407,98.14704277561191,-0.6548064849184643,0.07150052573891715,0.0009221693582061225,5342.05181777448,591.4279737426599,0.052189202988126675,0.15874125096306277,-29.61156244052847
3.0031179778417047e-6,224.70083510717922,3503.7678987848376,-0.058622159383849896,-0.02948921938195958,2.6672517057669658e-6,365.2563757114208,3624.408255497085,-0.03364582440245953,-0.021951677160930435,5.348885911776684e-7,668.1979949920594,568.0101604300826,-0.263966372070339,0.09387979140480379,0.0013415286067715408,4729.880009758421,891.2988182637963,0.03423464979333597,0.06927517735987662,-34.23591601105731
2.993744077963301e-6,224.7008781163956,3503.7681587561183,-0.06848385103025373,-0.0027148706715935966,2.635611244439114e-6,365.25647750665917,3624.407280612543,-0.042681228824290596,0.00031305717044012327,3.229838630289371e-7,669.5537903921407,82.44468764040953,-0.5992902661830053,0.11038447491734076,0.00036716620436564977,4017.4757168630454,1725.6485612324711,-0.13467869208191355,0.16222352474388652,-31.314921017068947
