mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,tcos,tsin,dphi,lprob
2.820679577294416e-6,224.70078638819794,3503.7692655195897,-0.017108818515521172,0.008602038090237688,2.8803466557672773e-6,365.25643538690235,3624.40882214286,0.002163303813119719,0.00905152959921031,0.0013697584923403204,4342.630808703094,165.47342855881874,0.06897411658390169,-0.037512884100282674,0.00014580216390828064,-0.0016530654879513393,2.25,-184.13547071273706
2.8206333596663944e-6,224.70078638802116,3503.7692655234177,-0.017107432585550517,0.008601412980083043,2.8803546359479644e-6,365.2564353872667,3624.408822133225,0.0021644198411839032,0.009051000597693749,0.001369716765667356,4342.630150486881,165.48697377878085,0.06897190987825243,-0.03751379302728452,0.00014581849825853941,-0.0016530890621014045,2.250401337792642,-183.87561375768541
2.8206562845538822e-6,224.70078638809883,3503.769265521829,-0.017108030512063586,0.008601477384505972,2.8803507728822684e-6,365.25643538718407,3624.4088221365496,0.0021639350469959454,0.009051096896443471,0.001369741913666827,4342.6300515380435,165.48214078132926,0.06897319545942793,-0.03751311873527957,0.0001458070889090822,-0.0016530775182599967,2.2508026755852844,-183.61308643694923
2.8206703914962857e-6,224.7007863880762,3503.7692655216933,-0.017108078343793947,0.008601439115039735,2.8803505456336874e-6,365.2564353874618,3624.4088221308753,0.0021638494497420065,0.009050955301288846,0.0013697191617762844,4342.634773200246,165.46247379673903,0.06897225902585007,-0.03751502708097266,0.00014581249822319324,-0.0016530699532786818,2.2512040133779263,-183.35039667334473
2.8206637556156797e-6,224.70078638813285,3503.7692655205324,-0.017108256244854254,0.008601534997769611,2.8803497988542715e-6,365.2564353877003,3624.4088221277775,0.0021637476883889432,0.009051079591377542,0.0013697251820045373,4342.62778820974,165.4831112247877,0.0689726199995247,-0.03751415191366668,0.00014581025925905567,-0.001653072830657052,2.2516053511705687,-183.08718111859662
2.82064525280915e-6,224.70078638810577,3503.769265521283,-0.017107918798934793,0.00860184030636952,2.8803516733573987e-6,365.25643538764126,3624.4088221282427,0.002163951315569789,0.009051300413873638,0.0013697170388619043,4342.62857360201,165.47777455419134,0.06897245596331504,-0.037514529176236565,0.00014582346982108476,-0.0016530833327215871,2.2520066889632107,-182.82388811648025
2.8207060187463135e-6,224.7007863882894,3503.7692655163864,-0.017109390550775105,0.008601668366639876,2.880342892771825e-6,365.25643538846214,3624.4088221166944,0.0021628116554392148,0.00905117529684919,0.0013697424190042599,4342.626176209325,165.47336590514288,0.06897388059470667,-0.03751465717589366,0.00014580480523598483,-0.0016530494917457053,2.252408026755853,-182.55781844375642
2.820690143487453e-6,224.70078638817776,3503.7692655195647,-0.0171087935777183,0.008601857523461202,2.8803467820440053e-6,365.2564353873769,3624.408822134276,0.0021632919115788934,0.009051317817749443,0.0013697390061160489,4342.631064850135,165.46740690302212,0.06897340066934662,-0.03751424188742486,0.00014580429300086237,-0.0016530605156813913,2.252809364548495,-182.29305557829105
2.8206740395377993e-6,224.7007863882189,3503.7692655185333,-0.017108846400936975,0.008601759037763387,2.8803470609755713e-6,365.25643538783106,3624.4088221269335,0.002163325651423559,0.009051271904386671,0.001369732606330648,4342.623891362794,165.49232699346732,0.06897300634446588,-0.03751366189110385,0.00014580264849716628,-0.0016530666690722676,2.253210702341137,-182.02755885618495
2.8206486853856618e-6,224.70078638812427,3503.7692655209194,-0.017108093628819643,0.00860136322946487,2.88035105694163e-6,365.25643538772584,3624.4088221279194,0.002163909835803537,0.009050962896977622,0.0013697214178192913,4342.625410178957,165.4932171262323,0.06897218260186909,-0.03751368017084845,0.00014580521316964157,-0.0016530805542023538,2.2536120401337794,-181.76190924224755
2.820636558693022e-6,224.7007863881443,3503.7692655204432,-0.01710805678719023,0.008601431532496812,2.8803513129408723e-6,365.2564353879301,3624.4088221242746,0.0021639415500069536,0.009051035128705665,0.0013697195833913055,4342.621324420967,165.50637552524776,0.06897220082594613,-0.03751346859509978,0.000145808872084874,-0.001653086564053822,2.2540133779264213,-181.49542475934652
2.820646331376543e-6,224.7007863881151,3503.769265520997,-0.01710801524062874,0.008601417485799455,2.8803515732784947e-6,365.2564353878224,3624.40882212562,0.002163968846134416,0.009050996840749087,0.001369715991491642,4342.625004537525,165.49449745642923,0.0689720321693122,-0.03751394359237153,0.00014581095439502464,-0.001653081412865978,2.2544147157190637,-181.2281027927823
2.820651563868346e-6,224.7007863880743,3503.769265522136,-0.017107891322320493,0.008601638519826416,2.880352201996404e-6,365.2564353871213,3624.408822136918,0.002164043577632789,0.009051158588779773,0.0013697222151981083,4342.631051340094,165.47874242461413,0.0689722667687299,-0.03751399194294736,0.00014581104113182777,-0.0016530802031505167,2.2548160535117057,-180.9603803328765
2.820566841540406e-6,224.7007863879526,3503.769265525933,-0.0171061455211272,0.008600953816694063,2.880360623443887e-6,365.2564353873609,3624.408822132187,0.002165442216766726,0.0090508698689931,0.0013697409859023929,4342.621793793161,165.51849640692575,0.06897335130612352,-0.037511320069370524,0.00014582946901925154,-0.0016531216003903885,2.2552173913043476,-180.69420158625826
