mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,tcos,tsin,dphi,lprob
2.997541336852643e-5,224.70076935042363,3503.7696137184817,18.931714234464838,-5.233097163462397,-6.505865574022119e-6,365.2564005272908,3624.4093089609187,0.02444112675595955,-0.004488026802887536,9.460087524346869e-8,547.8749999999998,266.7347363532618,0.009414971206098653,0.009629558634638654,-0.04393990957463314,-237016.0243882183,35775.62220114031,14.843506762704868,-7.442158358244826,0.0003386476046165889,0.0029110632817484433,-52.58893373630426,-266.6565235960026
2.501622250687122e-6,224.70079091517223,3503.769329198242,0.018320986168119502,-0.010006998612870912,3.1719794178259254e-6,365.2563743553056,3624.4203202567173,0.026298280562761248,-0.005995331426517429,3.257623748842962e-8,549.1984929951317,415.56959192194995,0.020595661052464062,0.006950089154011576,0.0006411331583302236,4295.913509633929,458.83250873531733,-0.016304249676910125,-0.060188931395344335,-0.00012938014248812656,-0.0017430311617529898,2.3033165334459906,-156.05255302133247
2.5012624450100853e-6,224.70079091370624,3503.7693292268787,0.01798728211334852,-0.010024717673218374,3.1702235866352514e-6,365.2564678852583,3624.4112211845904,0.026058614109928,-0.0060246323499819525,3.4939827573678383e-8,550.5251831314147,384.9780305157501,0.02017358969465827,0.005895475377367399,0.0006475008995121411,4298.734254566064,456.7224069041888,-0.015524558515626436,-0.059341327409726745,-0.0001300514521029895,-0.0017372763219459788,2.3033206535640978,-156.06956232390104
2.4999432124240874e-6,224.7007908995658,3503.7693295429503,0.017761277155966475,-0.009980744159040501,3.169351080527134e-6,365.2564692075566,3624.409703349553,0.025906575785654178,-0.006005822235488903,3.777002590483999e-8,551.8550781321317,354.69589735236383,0.01746370118675097,0.003666154285599114,0.0006531213609527367,4301.013322006173,454.86721332632305,-0.014837343117834096,-0.058513791393634045,-0.00013130393139881648,-0.0017301356374786034,2.3033291134891845,-156.06857725038557
2.4973436001386262e-6,224.70079087438498,3503.769330109832,0.017488918499645078,-0.009891173006462107,3.168602090003143e-6,365.25646849224904,3624.4091835918234,0.025728908675198857,-0.005951753822447638,4.2130051271445545e-8,553.1881857392243,319.9921813795491,0.015300702934877508,-0.0012845169027740143,0.000660403711141918,4304.036901095248,452.0185961615346,-0.01398252031877824,-0.05746342094282426,-0.00013554821989362727,-0.0017219838652981706,2.3033016661151944,-156.04318857276027
2.494713948586821e-6,224.7007908530554,3503.769330681648,0.017143318616781113,-0.009726412492794611,3.1678503648838265e-6,365.25646942805747,3624.4089272827346,0.02550721114492415,-0.005832945327423965,4.63923642367683e-8,554.5245137133344,283.8539929145744,0.01568857229772608,-0.007270090483841954,0.000669306685760195,4308.005738806868,447.53000942273115,-0.01309052126461602,-0.056305590171408806,-0.00013483136772501436,-0.001716821279802453,2.3035395166121124,-155.97056378154335
2.494728945491912e-6,224.70079085617016,3503.7693308412954,0.01674115835183765,-0.009482503791507134,3.1667003540644447e-6,365.2564704236782,3624.4087781036665,0.02524252796939092,-0.0056409916717941105,4.709498834579539e-8,555.8640698338519,251.77031474098496,0.0173578434449833,-0.012136418797537908,0.0006780291343970859,4311.641006333604,442.81816282542144,-0.012434105374437121,-0.05530689589480597,-0.00012031687513259541,-0.001714628166488488,2.304229147269162,-155.8476698399257
2.497352808859088e-6,224.70079087817678,3503.769330615591,0.016216204871999592,-0.009179094592686145,3.1645645885140347e-6,365.2564706121798,3624.408688999793,0.024877044096007418,-0.0053950722069204034,4.6586085983636474e-8,557.2068618989591,221.938913177577,0.02008583940066931,-0.016661388941103982,0.0006872642049321586,4314.47388935259,438.9440567599473,-0.011821864213241003,-0.054347279947747684,-9.873843430756572e-5,-0.0017114802657674753,2.305051040553977,-155.6875315778469
2.501867726548258e-6,224.70079091506904,3503.76933004418,0.015489590207101127,-0.008811841591998828,3.160975156412242e-6,365.2564703710656,3624.4086328071985,0.02434812038156231,-0.005094057510421214,4.731361406233119e-8,558.5528977256763,193.2109476098976,0.02427693927661395,-0.02045543781851803,0.0006984683227233465,4316.623967942668,436.0148309378727,-0.011026185638627176,-0.0532782273215404,-7.539634224579257e-5,-0.0017053553038062447,2.3058102861869254,-155.4989316604591
2.50729696620318e-6,224.70079096870097,3503.769329079209,0.014487281273030355,-0.008387785836298439,3.1554657880741955e-6,365.2564700313212,3624.408594628976,0.02359699632303544,-0.004743003739399706,4.981792139380649e-8,559.9021851499067,165.3407443752652,0.02958536823977433,-0.02291563753875987,0.0007129677931137232,4318.1761221369725,434.1174122037899,-0.009912455032039082,-0.05200916325558623,-5.272322256943548e-5,-0.001695920622458802,2.3064453295330583,-155.28689205974135
