mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,tcos,tsin,dphi,lprob
5.140761957061242e-6,224.70071486362855,3503.771027763119,0.0078886561207176,-0.0024332623110616763,3.0459843225913817e-6,365.2660238722267,3624.5975118417878,0.017640751629136486,-0.0010641153392273802,1.78878092694431e-8,547.8749999999998,281.9001973172293,0.009940735995914177,0.009879951675654608,-4.158472636290788e-5,16672.42625553776,390.03459461029325,-8.204211325553375,-16.782397253057805,-0.00047361526760241997,0.001001974020227493,4.7123952981652435,-325.16617197415184
2.54756719774444e-6,224.70077548699717,3503.769512238353,0.015845572597460163,-0.003403824797994191,3.097620744864589e-6,365.25323422233583,3624.456236627532,0.025467239187715745,-0.0011838895644947975,1.0460677241031339e-7,549.1984929951317,117.36638837622971,0.05020825919422655,0.02181786463417237,0.0007594557248713879,4318.574758537292,426.76072853277674,0.011376272267050094,-0.04186628301766416,-0.00013114054803020273,-0.0017832004209226637,2.3070291639545615,-231.11295756248361
2.5541289688714354e-6,224.7007754653349,3503.7695125398823,0.016283593259969233,-0.0028490224329281834,3.1034906150334374e-6,365.2556570333312,3624.420441267564,0.02580731620162802,-0.0007160263265958314,3.0027592151295296e-8,550.5251831314147,325.490717372792,0.03303599575885394,-0.06578269215775111,0.00075066250108709,4320.607711109284,415.73951189934917,0.010329475534664541,-0.0431233753234731,-6.74096001459498e-6,-0.0017632045019489214,2.310830630062962,-231.0895004148264
2.548074854271058e-6,224.7007754699182,3503.769512479678,0.016086285278898528,-0.002869880702309396,3.1033249346961328e-6,365.2561075261708,3624.4138033773247,0.025661879960728246,-0.0007314429774033628,3.060221351790184e-8,551.8550781321317,317.615684887584,0.01609115741827849,-0.04589796671022497,0.000753866449390214,4320.786469816659,415.9200112643676,0.010653789808551825,-0.04283195719343446,-5.4365916094768805e-6,-0.0017634389144415528,2.3108872044760567,-230.91762414844465
2.5429880306492482e-6,224.7007754685986,3503.769512589111,0.01590736512250145,-0.0028411846335664177,3.103126090893521e-6,365.25626578931076,3624.4114722075424,0.025536587798725734,-0.0007071397982054027,3.752929424730599e-8,553.1881857392243,298.208463753462,0.02080661479625616,-0.031101291332394275,0.0007571336714110328,4321.517606226964,414.9296843500119,0.010899889046634269,-0.04248657259900831,-5.863894529099539e-6,-0.0017612586580137049,2.3109344367626625,-230.67602014300923
2.5391225458965504e-6,224.70077546132902,3503.7695128694113,0.015740767977463897,-0.0027414637895844113,3.1031518250729154e-6,365.2563395419564,3624.410384863261,0.025427145031786447,-0.0006239727357261358,4.6676378554062014e-8,554.5245137133344,272.30654602421987,0.02768741128703518,-0.022829920155204398,0.0007602788692193027,4322.770087139201,412.47947951431325,0.011030721630748409,-0.04214643104546905,-2.871867678086536e-6,-0.0017582833347968487,2.3111209023649923,-230.34864772907014
2.535941195550904e-6,224.70077545568552,3503.7695131255064,0.015442672919596513,-0.0025989579007168195,3.1024262778568836e-6,365.256380078482,3624.4097850692087,0.02521781767292867,-0.0005023370931155529,5.381162476534302e-8,555.8640698338519,248.17650007910817,0.03044280975140648,-0.018824514496566795,0.0007650764729542265,4324.06812798588,409.6312496259227,0.011271474295917685,-0.04174562295607941,5.905079815294397e-6,-0.0017555878676492006,2.3113899504379267,-229.91955524851576
2.53290453100963e-6,224.70077545406022,3503.7695132814624,0.01491931830846592,-0.002477615010250739,3.1002152441305094e-6,365.25640501280924,3624.409413828657,0.02483116900478798,-0.0003908289142478056,5.754187062912955e-8,557.2068618989591,225.54947647615617,0.031581616327731016,-0.01773409740846504,0.0007730550312106717,4325.252431051248,407.3761730669862,0.011748320621351139,-0.041156560631121664,1.6407505435051147e-5,-0.0017530662823660452,2.3115965578311357,-229.39100688002486
2.5304001174794103e-6,224.7007754572356,3503.76951328196,0.014087453575612844,-0.0024388008375034026,3.0958054349849436e-6,365.25642171499607,3624.4091627647636,0.02419661771538463,-0.00033452113706542824,5.671011512209477e-8,558.5528977256763,202.77539561288387,0.03257516882614657,-0.019106453529684597,0.0007857381386306891,4326.259083914335,406.4906384569937,0.0125408063441192,-0.040284808914096484,2.458699033229158e-5,-0.0017506149009163256,2.3116327421106764,-228.7603114608902
2.527713645272446e-6,224.70077549079681,3503.7695120752887,0.012581180988239283,-0.0023011179954516726,3.0849501232427094e-6,365.25643338514334,3624.4089851036333,0.023033069332778357,-0.00019678318873408372,5.489452461585561e-10,559.9021851499067,237.33390006118788,-2.0067258069219127,0.9758449018645535,0.0008099583311413506,4326.386027096428,406.0234751656776,0.014505887553907538,-0.039331031082908766,-3.12733878913531e-5,-0.001767735406858019,2.3094632055192674,-227.97326621172553
