mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,tcos,tsin,dphi,lprob
4.238801751232709e-6,224.70079140439265,3503.7695320363473,-0.04606222227717588,-0.036012615290869465,2.836340511305474e-6,365.6091158756088,3621.63678646188,-0.01923070290574893,-0.029715021216147924,0.0015507093561776782,4801.6874884238705,466.19619025691446,0.034176542669418934,0.04078712109299403,2.772086066005312,41.7255662022736,0.0,-444.3031812031454
3.964761622955164e-6,224.70079148570161,3503.769575202862,-0.07275487692516441,-0.03719837053594964,2.6913148954309935e-6,365.256344695461,3624.40448953617,-0.04066084525122143,-0.030365056080940343,0.0013634338792955043,4912.461202801249,493.1078793735253,0.031342674477868884,0.0422996240193761,0.005156624215088263,4.2649123882619323e-7,0.03157379551346526,-100.22221363864756
3.985068062446439e-6,224.70079115947013,3503.7695857593562,-0.07342716857955009,-0.03687128567973499,2.6901733850523945e-6,365.25625679822235,3624.4049438576335,-0.04056889216180846,-0.030588608505882093,0.0013712371464574976,4909.514006657594,508.3777669335487,0.033839265638147965,0.05005332190906256,0.005298987385777749,1.0514126212839362e-6,0.06314759102693052,-131.71474192729556
3.908094373116573e-6,224.70079183001505,3503.7695673567414,-0.07196730059067202,-0.03725953066883077,2.698993020253963e-6,365.25640927425286,3624.405490176222,-0.040845039974285895,-0.029913451737175745,0.001335773614991195,4866.5109078645855,556.9033573609531,0.03110990294045806,0.037458076309090274,0.003709714006612547,0.009597068704058765,0.09472138654039577,-172.58178914652018
3.908111766940202e-6,224.7007918294971,3503.769567365522,-0.07196586804840494,-0.03725796410527221,2.6989968922243897e-6,365.2564093881401,3624.405753479391,-0.04084392555057438,-0.029912201189775108,0.0013358179295420262,4866.509632126155,556.905603220937,0.03111300312749689,0.0374576353774269,0.0034464428105750004,-0.0004153914392311378,0.12629518205386103,-149.03836442406603
3.908132572660894e-6,224.70079182949146,3503.7695673684225,-0.07196392810020852,-0.037257103651324196,2.699002660717827e-6,365.2564094088185,3624.405920664231,-0.04084236532683663,-0.029911545421804717,0.0013358754290996174,4866.533130587054,556.8672946739999,0.031115579669280344,0.037455534766670816,0.0032792936297932227,-0.006828060816898558,0.1578689775673263,-192.016214146401
4.238890375625814e-6,224.7007906658348,3503.7695415124554,-0.04567869671975986,-0.036005339733688274,2.838184080005961e-6,365.5619528625514,3622.0018247160097,-0.01900534378031068,-0.02963643438703785,0.0015283847983797987,4783.440393523935,489.32997816964297,0.0330658561359236,0.04270071386588954,2.4069387173552306,-31.82925871202656,0.18944277308079155,-524.1013532987536
4.238892281843505e-6,224.7007906764495,3503.7695413764227,-0.04568374914883278,-0.0360056348172906,2.8381610114707355e-6,365.56264208071735,3621.9964674288794,-0.019008179293318175,-0.029637710424367192,0.0015287115921302215,4783.707236815066,488.9872981769357,0.033082189242957714,0.04267230296823229,2.4122975905759727,-31.96140147160643,0.2210165685942568,-522.1682620420779
4.259596500894565e-6,224.70078747091105,3503.7695761138375,-0.042439860245367556,-0.03548239601342171,2.8543524211285337e-6,365.2841191321389,3624.187947788941,-0.016867020390193065,-0.02879917384237752,0.0013937485534062414,4651.949621033954,645.5805057480178,0.0241667267264481,0.053033936736678056,0.22006229266400124,-0.6574839339036302,0.25259036410772207,-362.87051923610335
4.239209715603735e-6,224.70079021359578,3503.7695471950137,-0.045429737770018304,-0.03599032762777099,2.839372512247785e-6,365.53160109601265,3622.2377008680355,-0.018859083947123795,-0.02957778670217348,0.001513965354003981,4771.248752717973,504.74435050325405,0.032307698170908575,0.043920729666360514,2.1709901328848438,-26.33358446685432,0.2841641596211873,-517.5083516361755
