mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,tcos,tsin,dphi,lprob
2.039600284982785e-6,224.70078565838364,3503.7692594168543,-0.002164135367931482,0.02445509940814606,3.0016684224938414e-6,365.2564404190668,3624.4089315422993,0.013622302545296299,0.021937503150962354,0.0010164821101472672,4176.954606120581,561.9966239096856,0.056337998889246774,-0.04314101700901292,0.0007720431786002584,-0.002129036920006479,2.2,-182.36333170906434
2.039563071086203e-6,224.7007856582941,3503.7692594187265,-0.0021633635296901153,0.024453876363319832,3.0016732342423993e-6,365.2564404193297,3624.408931535833,0.013622931082705932,0.02193646486024123,0.0010164838657764836,4176.9487448421605,562.0220029768622,0.05633743654242213,-0.04313978185725407,0.0007720469881941471,-0.002129056339241359,2.200602006688963,-182.22737890662071
2.039404149707082e-6,224.70078565792403,3503.7692594257373,-0.0021591397980590204,0.024452942282393024,3.0017047732575576e-6,365.25644041923266,3624.408931532825,0.013626101437209225,0.021935393885847296,0.0010164475210013432,4176.9401194399925,562.0711400314983,0.05633362999780963,-0.043137888008947585,0.0007720595875309326,-0.0021291533187844623,2.2012040133779265,-182.09144914169204
2.03952154466234e-6,224.7007856582057,3503.7692594203613,-0.0021624226935005797,0.02445349797397747,3.0016800391602198e-6,365.25644041955405,3624.408931531596,0.01362361892102042,0.02193611203404851,0.0010164779858378948,4176.944904574142,562.0366682406271,0.056336998468668215,-0.0431394347386344,0.0007720532974221794,-0.0021290803919382308,2.2018060200668894,-181.94973411403456
2.0395584338488306e-6,224.70078565827998,3503.769259418954,-0.0021635719679550507,0.024453793560387224,3.0016712879299525e-6,365.25644041959987,3624.408931531995,0.013622753861144535,0.021936445062331927,0.0010164888093118596,4176.947387362001,562.0224408959891,0.05633811659256162,-0.04313983234597209,0.0007720524470024178,-0.0021290575177136473,2.202408026755853,-181.80740002855546
2.0396021377782077e-6,224.7007856583995,3503.7692594165837,-0.0021640936718739442,0.024455253054141726,3.001669216264231e-6,365.25644041894094,3624.4089315441156,0.013622332583669267,0.021937568767430932,0.0010164778702053915,4176.955956257697,561.994877103166,0.056337389751118364,-0.04314109960250385,0.0007720403380885721,-0.0021290364344563914,2.203010033444816,-181.66312376233833
2.039503478736366e-6,224.70078565815783,3503.769259421276,-0.002161804210790804,0.0244533092643301,3.0016837469809553e-6,365.2564404195443,3624.408931531441,0.013624115837334472,0.02193596264632467,0.0010164707255584198,4176.944518609589,562.0425919009601,0.056336130800080826,-0.043139285282799394,0.000772057184502377,-0.002129090524674497,2.203612040133779,-181.51922554371328
2.0395256322295336e-6,224.70078565821126,3503.7692594200657,-0.002162418827205818,0.024454031850628485,3.001680588970742e-6,365.2564404194079,3624.40893153374,0.013623613760673139,0.021936501280606757,0.0010164719415246596,4176.945763315178,562.0330277957028,0.05633657739071585,-0.043139633627855375,0.0007720526669456008,-0.0021290793521768427,2.2042140468227425,-181.37173529635967
2.0395949702996562e-6,224.70078565837704,3503.769259416884,-0.0021640145541738606,0.024454696105118724,3.001668878477878e-6,365.256440419305,3624.408931537407,0.013622425174491309,0.021937137601273412,0.0010164801157169126,4176.950901480847,562.0088940354507,0.05633747852517355,-0.04314071947648444,0.0007720456027620174,-0.0021290385626044875,2.204816053511706,-181.22178036775867
2.0395617818949975e-6,224.70078565829886,3503.7692594184905,-0.0021633289787964644,0.024454878597137023,3.001675655957307e-6,365.25644041894355,3624.4089315417923,0.013622893750095686,0.021937138872441638,0.001016475983740456,4176.951579461231,562.0126672645939,0.05633700232803853,-0.04314004494160242,0.0007720416448142493,-0.0021290607248632687,2.2054180602006688,-181.07146092911728
2.039558108581388e-6,224.70078565827453,3503.769259419101,-0.0021629819107978478,0.024454238441496752,3.0016759198215965e-6,365.2564404191761,3624.408931539207,0.013623201477978734,0.021936751359724033,0.0010164756332833396,4176.9512782144675,562.0145877990426,0.05633692357409916,-0.043140376651092695,0.0007720458268436572,-0.002129061979603735,2.206020066889632,-180.91906439990876
2.0395982739863816e-6,224.7007856583926,3503.769259416527,-0.0021648021492667317,0.02445459340470858,3.0016638536974377e-6,365.25644041934595,3624.4089315358806,0.013621828105850577,0.021937132200188097,0.001016495240329083,4176.9486724284,562.0121360794114,0.05633896201485638,-0.04314002295289109,0.0007720464066909575,-0.0021290337694818006,2.2066220735785955,-180.76417844689786
2.0395723526307067e-6,224.7007856583137,3503.7692594182236,-0.002163820662120496,0.024454020884221717,3.0016697508326166e-6,365.2564404195863,3624.408931532517,0.013622558102208962,0.021936647766441265,0.0010164906975439888,4176.947171447754,562.0201515945616,0.056338612239290105,-0.043140026355473815,0.000772050137190642,-0.002129050258752501,2.2072240802675585,-180.6085421040726
2.03958042010785e-6,224.70078565833967,3503.7692594178343,-0.002163818354687864,0.024454150423542056,3.0016694854515716e-6,365.256440419568,3624.4089315339575,0.013622556849852816,0.021936749060337952,0.0010164865386343765,4176.95022658094,562.0116959583426,0.05633813265110215,-0.04314056527545537,0.0007720492252461229,-0.002129045931204597,2.207826086956522,-180.45058495595245
2.0395748673958324e-6,224.70078565831238,3503.7692594183854,-0.00216304713348707,0.024454820951065277,3.0016760839362744e-6,365.2564404189218,3624.408931543776,0.013623140258052639,0.021937162037955354,0.001016470174392299,4176.95486600811,562.0043202261869,0.0563364663887948,-0.04314075855402239,0.0007720411483309332,-0.0021290542864519702,2.2084280936454848,-180.29099867724008
2.0394778352052173e-6,224.70078565807975,3503.7692594229516,-0.0021605083142228905,0.024453910812341086,3.001692805364443e-6,365.25644041897726,3624.408931541459,0.013625057970154937,0.02193635329046435,0.001016452527122021,4176.950522281462,562.0302129540447,0.0563347336874412,-0.0431399518310307,0.00077205192540031,-0.002129113373100084,2.209030100334448,-180.13106662313348
2.0395711393320068e-6,224.70078565831568,3503.7692594182704,-0.0021637053726669673,0.024454224522086454,3.0016716494211862e-6,365.256440419207,3624.4089315374795,0.01362265215529733,0.021936702303007382,0.001016485687638093,4176.949446816474,562.0183493201519,0.0563376602719943,-0.04313973703029161,0.0007720439551940306,-0.002129052346476803,2.2096321070234115,-179.96645939911932
2.039573569285935e-6,224.7007856583154,3503.769259418173,-0.002163643693409486,0.024454457358497054,3.001671854663481e-6,365.25644041923925,3624.4089315377914,0.013622686274941143,0.021936926063616382,0.0010164822822639411,4176.950138124277,562.0141052976743,0.05633762094947267,-0.043140171747918114,0.0007720456247017448,-0.0021290514928545934,2.2102341137123744,-179.8015236046593
2.0395304482386905e-6,224.70078565822277,3503.7692594198775,-0.0021627033773412418,0.024453329924109146,3.0016767600520603e-6,365.25644041982383,3624.408931527544,0.013623446244781054,0.021936079249927215,0.00101648072062328,4176.942962055935,562.0394061818243,0.05633733739817798,-0.04313952925709138,0.0007720593553437433,-0.002129072613653419,2.210836120401338,-179.6355303844371
