mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,tcos,tsin,dphi,lprob
4.645324387172602e-6,224.70078818228,3503.7692232786094,-0.039095832993300834,0.0030219259133619715,2.7039907298771285e-6,365.52443543754424,3622.879148953014,-0.01765363900654011,0.004889403417420269,0.001053855237548948,4137.162428705574,4565.480353604308,0.07439004965424781,-0.061480173821836584,1.529878018587861,178.92333613656533,0.0,-608.49581059848
4.54818411985019e-6,224.7007877255971,3503.769243004497,-0.03823468487642011,0.0034357300104557995,2.7315206188623296e-6,365.25641852324776,3624.4040972560847,-0.01714215578944891,0.004705021640273449,0.0009981337313480858,4158.643998924643,4559.814555575047,0.0715200349861694,-0.0605373654467243,0.0050077553022291905,2.2440225730914343e-6,0.03157379551346526,-136.35544270783413
4.531004812394399e-6,224.7007875569453,3503.769246821578,-0.039494146513698314,0.0027860164887956976,2.7223848092445755e-6,365.2564386623411,3624.4055759097537,-0.018216698116784696,0.0043307718164895615,0.0009817356877145904,4139.2916578803415,4591.572724300909,0.06961999682972028,-0.062027288812144775,0.0033628287146576677,-0.0008434473160834613,0.06314759102693052,-167.33810915257249
4.643421480420405e-6,224.70078816184744,3503.7692240322217,-0.03904978419969049,0.003046980200473863,2.7047226806750516e-6,365.51778265433603,3622.9459472777103,-0.017631779183840946,0.0049076293129692375,0.0010506983715011754,4138.864643625884,4563.769820572837,0.07433361690827378,-0.0616754533048286,1.463083323124512,-171.12154916464016,0.09472138654039577,-823.6495101500465
4.530972642151155e-6,224.7007875559215,3503.769246840832,-0.03949693351736868,0.002787210786222795,2.7223671299328023e-6,365.2564386214241,3624.4065507666664,-0.018218658653156826,0.004332107692386998,0.0009816504309680281,4139.254334237452,4591.611321451245,0.06961451651001799,-0.062031152943423325,0.0023879122440980736,0.002355827448727384,0.12629518205386103,-162.49379828804297
4.503443694352633e-6,224.700782563241,3503.769328925844,-0.042939851422628725,0.005342281362783124,2.6905403144353625e-6,365.25645014315654,3624.4087741039134,-0.020949533406632626,0.006962444807425929,0.0014887659927819129,4098.167048656419,4614.477676113369,0.06298967244818075,-0.009683742318960992,-0.0007449166289387165,0.0012556608587149735,0.1578689775673263,-152.46727349636976
4.503448301715859e-6,224.7007825632593,3503.769328925803,-0.042939658502707596,0.005342272507306495,2.690540673698516e-6,365.2564501431757,3624.40877410519,-0.0209494218141517,0.00696243911742243,0.0014887772199289801,4098.171128451716,4614.471697346472,0.06299018598573425,-0.009683672468661954,-0.0007449093096156485,0.0012556703770773743,0.18944277308079155,-149.12763742294322
4.503453930406778e-6,224.7007825632891,3503.769328925557,-0.04293924143458617,0.005342450359283713,2.690542807639296e-6,365.25645014311334,3624.4087741074104,-0.02094911840002082,0.006962581728293288,0.00148879099928547,4098.17814656522,4614.46461635903,0.06299037450092199,-0.00968345253233138,-0.0007449007620237947,0.0012556856601394436,0.2210165685942568,-149.05695093022254
4.5034487442568184e-6,224.7007825632207,3503.769328926358,-0.04293962410665802,0.005342370177765833,2.6905411220568e-6,365.256450143178,3624.4087741046656,-0.020949384837364117,0.006962513416292824,0.0014887759559220556,4098.170359816925,4614.472011012078,0.06299022376955211,-0.009683527655348726,-0.0007449057412550146,0.0012556752973408014,0.25259036410772207,-150.8482726481199
4.503447351974453e-6,224.70078256323802,3503.769328926072,-0.042939719695000864,0.00534231032319391,2.690540505556712e-6,365.2564501431497,3624.4087741052526,-0.020949463676583454,0.006962465517659252,0.0014887737422003512,4098.16988080295,4614.472583616373,0.06299014161787107,-0.00968366121847269,-0.0007449099972755294,0.0012556693988036193,0.2841641596211873,-152.60434576463507
