mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,tcos,tsin,dphi,lprob
4.911070157170485e-6,224.70078578047068,3503.7692874314093,-0.013536114430697405,0.005300775571967481,2.846237048810224e-6,365.2563816491827,3626.83440225982,0.006507037165305686,0.008584346574315994,2.4358160580159154e-10,547.8749999999998,91.88502130607425,0.020033787401489676,0.018138067313182436,0.001547318591505649,4181.421655829763,4761.309856635439,0.07750381257255683,-0.025629875001740555,-0.0006352266976586,2.0955380545315693e-5,0.8331675721325085,-163.0935004915832
3.238345968985336e-6,224.70078530440895,3503.769286537247,-0.007827908848668167,0.016546278416814216,2.8626357934073547e-6,365.2560486950955,3624.4161161891143,0.0061771062966539175,0.016956637741613365,3.698758398288459e-7,550.0855566292248,113.39559347687988,0.00933541464555807,0.013833406203516285,0.001305985643263892,4227.43660980806,432.77804753517233,0.07241425003481415,-0.030972648452714135,-7.684941106245606e-5,-0.0015133482273826115,2.298337260621987,-151.24786168791687
3.2487963470999195e-6,224.70078531947019,3503.7692872441608,-0.007070195921024987,0.01670691749779609,2.868478210758521e-6,365.25634769586975,3624.4104653905356,0.006755713743431168,0.017099487843778186,1.2191316225188657e-7,552.3050323743272,360.4640757186961,0.006029857338147273,0.015595936366308176,0.0012857723052918954,4233.83978941797,422.42985734106435,0.07135710670617366,-0.031374062065421884,7.041290730773273e-5,-0.0015027508358046236,2.3023439214409587,-151.32732647362573
3.207391752279933e-6,224.7007853039898,3503.7692879995707,-0.006670623131785941,0.016330752407799493,2.8712967375863224e-6,365.25639816585476,3624.4094909762925,0.007068726890640449,0.016778498559328055,1.4639288627149128e-7,554.5334632220013,325.7522302526544,0.009136254168288277,0.015400279550007435,0.0012960785901071647,4236.812151613703,423.03645725490077,0.07124482721961019,-0.03074271183193517,6.832433112179903e-5,-0.0015178232152470532,2.302647775217348,-151.2557096799355
3.157262944521332e-6,224.70078526154919,3503.769289519934,-0.005957622710202338,0.015844013778808567,2.87584246171104e-6,365.2564172774855,3624.409126452237,0.0076047826067674965,0.01636312172457077,1.6813929135793862e-7,556.7708853041419,293.34588683063856,0.011760978142291687,0.01554124060986,0.0013059901497104137,4242.4523854715935,421.66121891194996,0.07072030205005207,-0.03007149624155811,6.778382311815115e-5,-0.0015438171577083408,2.303065789253295,-151.24730752204167
3.126533929412123e-6,224.70078520472623,3503.7692911182858,-0.005187211915618791,0.01527406195367692,2.880161626207761e-6,365.25642709375046,3624.4089444475117,0.008147459201728824,0.01587712557551308,1.8785724850219065e-7,559.0173348984263,262.42707969068033,0.014204414003230739,0.01589501744419671,0.0013205889868279329,4249.943158616578,417.4521601548809,0.07005501130646954,-0.029695394377681587,8.206469400359924e-5,-0.001560914376543059,2.3036331298479955,-151.34864911191954
3.1256584006009977e-6,224.70078515555076,3503.7692916890546,-0.005070770486359973,0.014675357799107041,2.880742533688538e-6,365.2564327039532,3624.408852359358,0.008181933384690487,0.015406745101040857,1.980916570586868e-7,561.2728484289063,222.57996204596859,0.014945384781301925,0.015596120374898012,0.0013479068099503848,4256.63933501225,408.93187713877626,0.06974930411972595,-0.030070906659047977,0.00013969197387751626,-0.0015393580189156566,2.305396598951413,-151.6655572797934
3.1351423286303726e-6,224.7007851050456,3503.7692919507244,-0.005401541675932098,0.014328703263439671,2.8795540148507783e-6,365.2564366693657,3624.408810799817,0.007912521381360586,0.015195907415857038,1.953375573618182e-7,563.5374624665947,174.96978104260305,0.01483972681503511,0.013347726016349336,0.0013609112846339772,4259.401221044615,402.6825801944866,0.06901543787906823,-0.030901660533628656,0.00023143114051064401,-0.0015067362725698843,2.3084226591538353,-152.11772763653482
3.1320604763436788e-6,224.7007850508522,3503.7692940679435,-0.0051440868586153,0.01467219322790137,2.8841161986949932e-6,365.2564397178916,3624.4087947793955,0.008177131320561616,0.015500375149280673,2.029086345386515e-7,565.8112137300626,132.12922509865152,0.01749516428562406,0.009557212961527513,0.001335212473999342,4262.167153235366,400.86505235670376,0.0667240546014854,-0.02992396586144751,0.0002847374780652769,-0.0014991548951393517,2.3100435984647936,-152.29821038899954
3.119295744861493e-6,224.7007849817118,3503.7693000255103,-0.005014829599380091,0.01582806047877378,2.8924413505430878e-6,365.2564426167078,3624.408768230618,0.008451760205071615,0.016429607708134848,2.254621527054414e-7,568.0941390860304,91.37355176196711,0.021836848444423667,0.0031177359149734503,0.0013123567091773251,4273.361395103377,390.2448991435782,0.06276584543030131,-0.02370303892465237,0.00031202795669192787,-0.0015045789040137045,2.310541633473984,-151.92628792367506
