mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,tcos,tsin,dphi,lprob
2.4752843991566927e-6,224.7007819755928,3503.7694780567235,-0.07480844291350751,-0.026940004709535538,2.5845045627155216e-6,365.2564059772719,3624.409064394565,-0.04774900649271951,-0.019278471093736302,0.0009219524213066359,4569.489903654973,1152.8688719723714,0.026291377672829755,0.08153896817631351,-5.2328861188094514e-5,-0.0011877107135438406,2.1,-172.2740223852062
2.4752651627427457e-6,224.70078197581321,3503.7694780512797,-0.07481000666273808,-0.026939843902576043,2.5844984242718842e-6,365.25640597850673,3624.409064382001,-0.04775024193650624,-0.019278293819509257,0.0009219282884111893,4569.477368459993,1152.893076890533,0.02628985873740615,0.08154156330629161,-5.2328040292555226e-5,-0.0011877161593053717,2.1021105527638193,-172.14688125939506
2.47526329195314e-6,224.70078197592892,3503.769478048598,-0.07481035027766363,-0.026939510550208788,2.584496988404795e-6,365.2564059793867,3624.4090643728864,-0.04775052913279825,-0.01927801665586293,0.0009219232035360052,4569.4678482871395,1152.9084519864157,0.026289987192994902,0.08154219835973844,-5.2327535821476e-5,-0.0011877153553861946,2.104221105527638,-172.0108552612602
2.4752687635315235e-6,224.70078197576058,3503.7694780526804,-0.07480958288222876,-0.0269404838341699,2.584500252133461e-6,365.2564059779947,3624.4090643875666,-0.04774988987974428,-0.019278819186329683,0.0009219300653832659,4569.482488640216,1152.8818688997856,0.026289397500595453,0.08154090041868514,-5.233197721329872e-5,-0.0011877158389439425,2.1063316582914573,-171.86614368947355
2.4752785342921337e-6,224.70078197566735,3503.769478055159,-0.0748087218215557,-0.026939812644192207,2.5845036460909433e-6,365.25640597772184,3624.409064390111,-0.04774923966067324,-0.01927830257478093,0.0009219483492378195,4569.485893467235,1152.8772341415024,0.02629140163029258,0.0815395351070308,-5.232728716929507e-5,-0.0011877136528928188,2.1084422110552765,-171.71237351062376
2.475265449104827e-6,224.70078197588836,3503.7694780498246,-0.0748100233611066,-0.02694014456916741,2.58449832242275e-6,365.25640597894494,3624.409064377786,-0.047750252618367246,-0.019278529599789995,0.0009219250647573494,4569.472767347596,1152.8976504887466,0.02628957156437786,0.08154147857512126,-5.233031401351607e-5,-0.0011877157547231223,2.1105527638190953,-171.54963042168745
2.475270916805823e-6,224.7007819757156,3503.7694780537113,-0.07480926176039016,-0.02693984796090451,2.584501515296036e-6,365.2564059779792,3624.4090643875784,-0.04774966851778949,-0.01927832011779232,0.0009219384311318062,4569.483304346018,1152.8828980597557,0.026290594706418636,0.08154059112557478,-5.23269296952831e-5,-0.0011877161592282986,2.1126633165829145,-171.37772866640856
2.4752621454676423e-6,224.7007819758917,3503.7694780494985,-0.07481029460730039,-0.026940342439654475,2.584497248969775e-6,365.25640597889736,3624.409064378402,-0.04775045744470536,-0.019278681986768482,0.0009219191901495826,4569.473319469971,1152.897009241475,0.026288865094042452,0.08154201499444866,-5.233094058863437e-5,-0.0011877166008902413,2.1147738693467337,-171.1964642186997
2.4752740824217102e-6,224.70078197579647,3503.7694780517804,-0.07480944870399639,-0.02693898071629097,2.584500670705708e-6,365.2564059788404,3624.409064378007,-0.04774983514889402,-0.019277616347297157,0.0009219412658703553,4569.474435256435,1152.8985842250095,0.02629165346053151,0.08154078456080284,-5.232288380308399e-5,-0.0011877125905736577,2.116884422110553,-171.00568053617428
2.475269684880258e-6,224.70078197563873,3503.7694780553775,-0.07480928788301673,-0.026940489119136997,2.5845013774504786e-6,365.2564059772685,3624.4090643951845,-0.047749666741293814,-0.01927883969070032,0.0009219361206060095,4569.489941980914,1152.871154187927,0.02628974169739208,0.08154046641376009,-5.2329922059754694e-5,-0.0011877169969012234,2.1189949748743717,-170.80570466122217
