mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,tcos,tsin,dphi,lprob
2.5662723181203164e-6,224.70079390203492,3503.7692264052866,-0.08813236229362105,-0.029899022756435047,2.551415025649314e-6,365.2564481373765,3624.40873851222,-0.05844903224858059,-0.02097106888726671,0.0007368116782241299,4266.552010056233,1525.0969145923589,0.0017399461980048372,0.09598458274008376,-0.0005178098498400712,-0.0009099154871523741,2.2,-125.07205209213375
2.5662448892429542e-6,224.70079390239374,3503.769226399407,-0.08813354656349194,-0.029896221732572677,2.551409253702039e-6,365.2564481380946,3624.4087385025005,-0.05845007106664733,-0.020968749415763002,0.0007368188292385975,4266.5409088277365,1525.1325821969747,0.001744467614473967,0.09598686906815823,-0.0005177838932643496,-0.0009099469560430199,2.2009045226130652,-124.80423531798091
2.5662716716190038e-6,224.70079390204296,3503.7692264053403,-0.08813203957793257,-0.02989825183835058,2.5514164136580044e-6,365.2564481374181,3624.4087385113853,-0.058448808801262374,-0.020970454570396962,0.0007368192631061908,4266.550121623435,1525.1030012305455,0.001742048471506074,0.09598428894711271,-0.0005178039132544272,-0.000909921793966067,2.2018090452261307,-124.53482419432409
2.5662546773502152e-6,224.7007939022345,3503.7692264017496,-0.08813361830216868,-0.02989925108535898,2.5514084505293645e-6,365.25644813779996,3624.408738507482,-0.05845003043293807,-0.020971192219011815,0.0007368001622880336,4266.54601539191,1525.1083256191082,0.0017382471686400707,0.09598598276358772,-0.0005178054075806191,-0.0009099248422745581,2.202713567839196,-124.26661980912773
2.566268181177469e-6,224.70079390207394,3503.7692264047073,-0.08813221602613061,-0.029897991031942937,2.5514155137846868e-6,365.25644813750586,3624.4087385099083,-0.05844896221457092,-0.02097023856920071,0.0007368195447796976,4266.549146591399,1525.1051276847702,0.0017420097031537356,0.09598423344724874,-0.0005178012157423289,-0.000909925056069819,2.2036180904522613,-123.99840597104605
2.5662732556698404e-6,224.70079390190057,3503.769226407808,-0.08813133895989496,-0.02989702351211164,2.5514199055573506e-6,365.25644813704383,3624.408738514345,-0.058448308458862855,-0.020969493282435147,0.0007368331391297903,4266.553510574106,1525.1017040858287,0.0017448607291665487,0.09598341199268642,-0.0005177958621508993,-0.0009099290099353075,2.204522613065327,-123.73069212222167
2.566270276514998e-6,224.70079390204594,3503.769226405188,-0.0881321068009259,-0.02989811761227453,2.5514157377817462e-6,365.2564481373939,3624.408738511423,-0.05844886166311171,-0.020970337915323014,0.0007368185304660596,4266.551654965103,1525.1018190198042,0.0017418168986539258,0.09598467114695046,-0.000517802506435033,-0.0009099230436135742,2.205427135678392,-123.46319454433302
2.5662871307072556e-6,224.70079390203122,3503.7692264058014,-0.08813110262763875,-0.02989846894285561,2.5514202101432863e-6,365.2564481376339,3624.4087385095854,-0.05844805150715354,-0.020970655202581193,0.0007368262413195869,4266.549826167389,1525.097141857799,0.0017426162041471321,0.09598259731792096,-0.0005178095947943384,-0.0009099123682776647,2.2063316582914574,-123.19592920308843
2.5662746033119307e-6,224.7007939021319,3503.7692264041666,-0.08813112180945767,-0.02989696038592707,2.5514192681408055e-6,365.25644813790365,3624.4087385053153,-0.05844813655523742,-0.020969422714956484,0.0007368353496499442,4266.545730865544,1525.1107956150954,0.0017453743280155388,0.0959827287754411,-0.0005177930375965374,-0.0009099321797733274,2.2072361809045224,-122.93017787406622
2.566254646910783e-6,224.7007939020363,3503.7692264051752,-0.08813309275344178,-0.02989837666028544,2.5514128556011316e-6,365.2564481371545,3624.408738514066,-0.05844967195147409,-0.020970540535255072,0.0007368091218957132,4266.552233364607,1525.1048021077488,0.0017407069661346231,0.09598619626174512,-0.0005178018819208623,-0.0009099298821937051,2.208140703517588,-122.66447862255019
