mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,tcos,tsin,dphi,lprob
4.316083153252758e-6,224.70076551134446,3503.7696077136466,0.0007270614282867283,-0.011085921482536721,3.0851579264988213e-6,365.25632815771473,3624.409727157973,0.015962242793346165,-0.008484296911041784,8.311877984248406e-7,657.4500000000002,614.5464522791677,-0.09404231582052035,-0.19342865134786844,0.0014262640054816635,4505.031809130054,92.96008296959386,0.026010655098346994,-0.03452581049184751,-0.0009478772504352517,-0.0012563863442109783,2.1375967394076256,-67.68296468323962
4.160504240526832e-6,224.7007648873975,3503.7695488623444,0.00032918166618236107,-0.010134786182256272,3.085344055961678e-6,365.25632876646296,3624.409713015183,0.015834849274628984,-0.007698062958642996,7.825236098200485e-7,658.975880399277,-65.09633540572398,-0.08729221404138927,-0.2097193640299316,0.001329133047053999,4537.352371286993,31.681063181686717,0.019488969099283455,-0.03487868323715073,-0.0007032363423873173,-0.0014118991802698614,2.1615363077627814,-67.47350291296051
3.969490409017013e-6,224.7007643932297,3503.769480657322,0.00032742062220439763,-0.009181557828441218,3.090111626725844e-6,365.2563320679583,3624.4096769038856,0.0160049903865538,-0.006898375734071481,7.193272812987047e-7,660.5053022252667,572.1167599847054,-0.0759000127083233,-0.2304389358699491,0.0012237972251507763,4567.715161044429,-25.491602640662794,0.01249864832377905,-0.0351554723673961,-0.000468221582390856,-0.0015250222211529469,2.186199660810609,-67.640200458857
3.6993755270400655e-6,224.70076448452818,3503.7693984252114,0.0006698965201827257,-0.008426948890869701,3.0975799391667295e-6,365.25633896448505,3624.4096115477205,0.016343038771130775,-0.00628175773021857,6.500917613849167e-7,662.0382736972933,550.2187960423399,-0.059456606080693135,-0.2516638501413126,0.001102524061247343,4582.535813311862,-54.438352839262386,0.003964382473428219,-0.03536532936110651,-0.0002486650082526784,-0.001624734767786122,2.212875725767946,-67.9847668032838
3.3564357035121637e-6,224.70076720810357,3503.76926874232,0.0016992646616608926,-0.009021259642491496,3.110720857265261e-6,365.25634437847174,3624.4095746402463,0.017247827155614088,-0.006725404382226309,6.161167837128487e-7,663.5748030537543,-130.35597686321478,-0.05051907883312555,-0.2534675041371859,0.0010047339935856802,4632.059563480028,-106.35766607689368,-0.006054294589207401,-0.03294090903104829,-2.4300744466630488e-5,-0.0017101301792593346,2.239389761624557,-68.21395473416332
3.081657723983378e-6,224.70077278933258,3503.7690454103126,0.00311968391715941,-0.01230719786485498,3.1267033154327393e-6,365.2563418216322,3624.4096346806227,0.018631426099034606,-0.009186759516875297,6.643629846900401e-7,665.1148985521704,526.1111529943765,-0.07297949963541596,-0.22483355424555612,0.0010019800887157324,4794.705519239853,-277.1280077474608,-0.011500734874496201,-0.025004494717499444,0.0002092472258514782,-0.0017353131959301307,2.2589274556445487,-68.11899513963455
2.8629208909553807e-6,224.70077951588064,3503.768690200147,0.002370228000189998,-0.017807919068800727,3.1254135959313564e-6,365.2563410262137,3624.409693038456,0.018162321267804617,-0.013323916089742847,7.53078059495856e-7,666.6585684692246,523.6023848133561,-0.11257618165264414,-0.1912381920724406,0.0010727390377463268,5000.748851009961,-483.56378254823346,-0.008659250536652377,-0.0165128957978962,0.00042075882697916383,-0.0017417983905456927,2.2716094504774595,-67.82848652018414
1.96479533709996e-6,224.70082415304586,3503.767818197889,-0.01837894115923659,-0.030130762732476373,2.9290983191494314e-6,365.25637077050413,3624.4097462486006,-0.0009330511205296748,-0.023020711114372656,8.015115418499415e-7,668.2058211008119,588.2711336888956,-0.2122347113654941,0.03289846318445191,0.0029278161245584566,6174.922955430781,-1494.1250574210037,0.04793078131194588,-0.0027594277400258037,0.0006464004291090335,-0.001895963404433787,2.2902669139510836,-66.77379501099281
1.953132895098669e-6,224.7008353722878,3503.7669719100395,-0.02192738980576042,-0.02894769343942402,2.9058653816176764e-6,365.2564019815656,3624.409527210197,-0.003963945408190512,-0.0218090649330267,7.2451392562531e-7,669.7566647620788,582.9166424738081,-0.25157056404323747,0.06409221026193447,0.003263535997674693,6433.564184324632,-1757.7894944078303,0.05262119934293818,-0.006048795610656355,0.0007534337549474792,-0.001837210080637242,2.293868687277705,-65.60807151406416
3.8141606682435045e-6,224.70086760761046,3503.771511087503,-0.04488362506719136,0.015317178627660067,2.834091077333235e-6,365.2565390094703,3624.407930437089,-0.02012322699534442,0.013631423030956586,2.675735072924526e-10,671.3111077874731,953.9409129708072,736.0102122003991,0.7524949874036468,0.0002174600611716445,3427.6527679860883,1893.3493150715772,-0.267180180107946,0.06062449290369687,0.0004714095283917265,0.0003876297549036227,1.7099911361634206,-67.59168320425943
2.072800184912996e-6,224.7007659004323,3503.765540894516,-0.017543801698817224,-0.016834737893727632,3.0178419773206476e-6,365.256446665424,3624.408752788561,0.0013409920305199466,-0.01265505091871785,5.768225512986333e-7,672.8691585307832,459.19032939573134,-0.022899200960176436,-0.22097672211827338,0.001034381236074135,4205.014689250973,729.1266911727837,0.014729590270953993,0.0014441181602024096,0.0004201287907672965,-0.0021240099105441146,2.3016231828541094,-71.58266782702916
3.1254339871635167e-6,224.7008405904547,3503.750420403291,-0.02251136563092852,0.0003942066119051369,2.9762597776744516e-6,365.25649790867266,3624.4082782462638,-0.001911785777479034,-0.0004933960312892955,3.1215174564510205e-9,674.4308253651888,5353.2611700772995,35.62889887988191,24.608030954063462,0.000703320712038606,3800.061333949053,1280.6142189728694,-0.004347245731303407,-0.0014895208559377669,-0.00048546526780322727,-0.0007327830275254942,2.263590370972426,-71.73240761420625
2.9186431060417543e-6,224.70083811176133,3503.766164686048,-0.019698077790493394,-0.0029053353540194633,2.9959960587568427e-6,365.2564978092654,3624.408295374812,0.0004431024312180802,-0.002820583174302951,5.313625605271289e-10,675.9961166833002,29373.77331741168,181.81504575171792,136.2456353015258,0.0007683134677897389,3869.4516906530853,1166.0737620149284,0.003706347019692463,-0.008022037746728139,-0.0004541485538669989,-0.0009265096672596754,2.2685371453311216,-71.84543512280585
9.77624934256533e-7,224.70072203978202,3503.7699355134414,-0.014171112762042647,-0.01357742320211162,3.0399307577685613e-6,365.25650068139953,3624.4082598592518,0.0031181361287140525,-0.011175478333352555,6.460997866773809e-7,677.5650408972089,447.64086464244264,-0.007903755981999386,-0.2650321129550343,0.0018493528343473278,4141.895237436323,808.7295658471188,0.04751114365208409,-0.004344104523063224,0.00043629339886427416,-0.003112342093967022,2.3272464086922744,-72.0224656998765
9.873963770826926e-7,224.70073046468832,3503.7700610622014,-0.015149043927683202,-0.01328119155458821,3.032162787982252e-6,365.25651233765024,3624.4081650947674,0.002318000432187339,-0.010796343318882667,6.254802079327235e-7,679.1376064385272,435.14749552637215,-0.006519771819410241,-0.2496031589975105,0.0017908677393930867,4139.232410984852,818.1903001315401,0.045659269905210374,-0.0038770753998342245,0.0005282031338503565,-0.0029950045139386975,2.3297357329554127,-71.77573133128637
1.0161854780130618e-6,224.7007381812417,3503.7700538790973,-0.01573139161137528,-0.012934371357962476,3.0279857411433827e-6,365.25652211305925,3624.4080849886627,0.0018764979336417429,-0.010431016334421707,6.080642444744253e-7,680.7138217584395,423.78585963694184,-0.011698738722698778,-0.2362058891959537,0.0017414097025234571,4138.616055887714,824.7026711048846,0.04416058818850077,-0.0037300151102951087,0.0005805869658676658,-0.0028813205427654157,2.3314256605087604,-71.62526090167228
1.069289368109394e-6,224.70074579126282,3503.769994541212,-0.016043221031693682,-0.012696800222311209,3.0259472696555065e-6,365.2565296438375,3624.4080226878823,0.0016890211634137601,-0.010197908002493797,5.878585688591239e-7,682.2936953277414,413.23794442069516,-0.018944934387189454,-0.2238088759283196,0.0016938292088347741,4140.98698744667,827.8940816048427,0.04265450631545352,-0.004045639909840556,0.0005943918886768605,-0.0027640897516160077,2.3321465877877428,-71.61979668380157
