2.4335037644169717e6	-0.00019306488755082852	2.4335037642239067e6
2.4337284657591507e6	-0.0001542997767742	2.433728465604851e6
2.4339531686526095e6	9.428936808747863e-6	2.433953168662038e6
2.4341778674053787e6	-0.00010398753137462172	2.434177867301391e6
2.4344025666358513e6	0.0006173128812699045	2.434402567253164e6
2.434627271414518e6	-0.000397535254072507	2.434627271016983e6
2.4348519724271446e6	-0.0001627103757526648	2.434851972264434e6
2.4350766718297163e6	5.421648008359038e-5	2.435076671883933e6
2.4353013698371616e6	-0.0009173579889155542	2.4353013689198038e6
2.4355260698588854e6	0.000348371493562321	2.435526070207257e6
2.43575077499862e6	0.00037582680750292683	2.435750775374447e6
2.4359754747122508e6	6.494024552209374e-5	2.435975474777191e6
2.4362001730738287e6	0.0001799127735684506	2.4362001732537416e6
2.4364248738208245e6	0.0005178399711945509	2.4364248743386646e6
2.436649575299436e6	0.00012762595353292373	2.4366495754270623e6
2.436874278395752e6	-0.00030771017223893627	2.4368742780880416e6
2.437098977534789e6	0.00023769607783502092	2.437098977772485e6
2.4373236768985083e6	-0.0005522847135147761	2.437323676346224e6
2.437548381763056e6	0.00014258798000150452	2.4375483819056437e6
2.437773083063418e6	-0.00029734369116399446	2.437773082766074e6
2.4379977825851357e6	-0.0003649262883198899	2.4379977822202095e6
2.4382224807238313e6	0.00017433314500817326	2.4382224808981647e6
2.4384471807463677e6	-7.508611365618497e-5	2.4384471806712816e6
2.4386718860214306e6	-0.00024528620562549823	2.4386718857761445e6
2.438896585718296e6	-0.0015060653574561298	2.4388965842122305e6
2.439121284157925e6	0.00019785716976047934	2.439121284355782e6
2.4393459845243464e6	-0.0004937704547130323	2.439345984030576e6
2.439570685737344e6	-0.0001293058596458098	2.439570685608038e6
2.4397953887104895e6	0.000128128571024942	2.439795388838618e6
2.440020087412391e6	-2.64339586087277e-6	2.4400200874097473e6
2.4402447864559246e6	0.00019537111538932603	2.4402447866512956e6
2.440469490880404e6	3.710732998390657e-5	2.4404694909175113e6
2.4406941920370203e6	0.00019772864407275958	2.440694192234749e6
2.4409188915271056e6	0.000236487822029003	2.4409188917635935e6
2.441143589878458e6	-0.00046497400047823453	2.441143589413484e6
2.441368289970386e6	-8.273740215239105e-5	2.4413682898876485e6
2.4415929955595434e6	0.00035394402386726236	2.4415929959134874e6
2.4418176956150266e6	0.0002436706001436365	2.4418176958586974e6
2.442042394166384e6	-5.0420312988644505e-5	2.4420423941159635e6
2.442267094639543e6	0.00022322794118899542	2.4422670948627708e6
2.4424917958660363e6	0.0006317182282600161	2.4424917964977548e6
2.4427164990245122e6	-0.00012752079577581747	2.4427164988969914e6
2.442941197732966e6	0.0002626975595802968	2.4429411979956636e6
2.443165896891085e6	3.021417133521262e-5	2.443165896921299e6
2.443390601144743e6	-0.00029555334302605097	2.44339060084919e6
2.443615302354155e6	0.0003209159253408964	2.443615302675071e6
2.443840001864365e6	0.0005597537778522086	2.4438400024241186e6
2.4440646999261193e6	0.00017083072720405987	2.44406470009695e6
2.4442893998028887e6	-7.850050392921178e-5	2.444289399724388e6
2.444514105015429e6	-0.00046931959458622503	2.4445141045461097e6
2.4447388048345125e6	0.00010498802165464008	2.4447388049395005e6
2.444963503077918e6	0.0004254363577041323	2.4449635035033547e6
2.4451882033987553e6	-0.00015902003120995861	2.445188203239735e6
2.445412904627223e6	-0.00012803299664746978	2.44541290449919e6
2.4456376082338677e6	-0.00020413523414395461	2.4456376080297325e6
2.445862307334375e6	0.0003090724112330602	2.4458623076434475e6
2.4460870068001836e6	8.31328435140722e-5	2.446087006883316e6
2.4463117113811756e6	-6.775234975836528e-5	2.4463117113134232e6
2.446536412759622e6	0.00022712728857531058	2.4465364129867493e6
2.4467611126025775e6	-0.0002840478961691738	2.4467611123185297e6
2.4469858106462015e6	-0.000573113565244856	2.446985810073088e6
2.447210510572503e6	-0.00014339985185393784	2.447210510429103e6
2.44743521584485e6	9.476257479413825e-6	2.4474352158543263e6
2.4476599158510813e6	0.00010333164496070842	2.447659915954413e6
2.4478846141334274e6	2.4780337541276376e-5	2.4478846141582076e6
2.4481093143305457e6	-0.00031059669124844754	2.448109314019949e6
2.4483340154716945e6	-0.000692622858031348	2.448334014779072e6
2.44855871883322e6	-6.502945139651998e-5	2.4485587187681906e6
2.4487834177502403e6	-0.00020327888028415404	2.4487834175469615e6
2.449008116677706e6	-0.000524098118124704	2.449008116153608e6
2.449232820850403e6	-3.764576335414525e-5	2.449232820812757e6
2.4494575220451327e6	-0.00012899295974191894	2.44945752191614e6
2.44968222202588e6	0.000419940018839634	2.44968222244582e6
2.4499069202589383e6	-7.08368098037622e-5	2.4499069201881015e6
2.4501316205276065e6	4.334853616026453e-6	2.4501316205319413e6
2.4503563261850425e6	4.881261297310843e-5	2.450356326233855e6
2.4505810264183404e6	-0.0003445806350972683	2.45058102607376e6
2.450805724991435e6	-0.00039877048163780164	2.4508057245926647e6
2.451030424928631e6	0.00047624164845053483	2.4510304254048727e6
2.4512551260250695e6	-2.0509667566037893e-5	2.45125512600456e6
2.451479829386152e6	-0.00012259675888083671	2.451479829263555e6
2.4517045283070705e6	-0.0005030836825688978	2.451704527803987e6
