mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,mu_5,P_5,t05,ecos5,esin5,lprob
2.441078700670366e-6,224.70077268884032,3503.765472251862,-0.012881889810398114,0.00947598192518296,2.948706124966247e-6,365.2564635419376,3624.402017020113,0.0032289438128809337,0.010976797495449797,3.8024732927728315e-7,686.2380822662767,419.5947178288866,-0.14887969031778844,-0.10626661842124924,0.001087169122806334,4320.933765201223,320.0535721641,0.025614393611636282,-0.03030695548448965,0.001087169122806334,4320.933765201223,320.0535721641,0.025614393611636282,-0.03030695548448965,-163.3886282289938
2.441188249905173e-6,224.7007727141228,3503.76547174581,-0.0128600143832223,0.009506556905528903,2.9489699662867136e-6,365.2564636031852,3624.402016043065,0.0032479458099638567,0.010997521036325262,3.813456209417795e-7,686.2398110708588,419.60114361834815,-0.1484046816851459,-0.10604757038019973,0.001086838092163648,4321.09843142425,319.70788940271245,0.025536379935401546,-0.030278767103156183,0.001086838092163648,4321.09843142425,319.70788940271245,0.025536379935401546,-0.030278767103156183,-163.38797685363912
2.441299213094401e-6,224.70077273945483,3503.7654712352555,-0.012837955467953542,0.009536848892761627,2.949233970456707e-6,365.2564636645241,3624.4020150632805,0.003267091973336048,0.011018056815475736,3.8245886095300433e-7,686.2413977729765,419.6091222334497,-0.147922094287084,-0.10582636519075178,0.0010865029172547657,4321.267179784676,319.35574853780355,0.02545852690478661,-0.030251210390637964,0.0010865029172547657,4321.267179784676,319.35574853780355,0.02545852690478661,-0.030251210390637964,-163.3873518065252
2.441405870857242e-6,224.70077276492896,3503.7654707227966,-0.01281667068177889,0.009567472711720829,2.9494927506654452e-6,365.25646372588744,3624.402014082,0.0032855721813273156,0.01103888369096985,3.8357272362352257e-7,686.2430919847778,419.61431700312477,-0.14744143737009255,-0.1056089386346209,0.0010861795107483324,4321.443416119438,318.9793033997045,0.025380722762743328,-0.03022488579550918,0.0010861795107483324,4321.443416119438,318.9793033997045,0.025380722762743328,-0.03022488579550918,-163.38675318363113
2.4415111823862495e-6,224.7007727905682,3503.765470204592,-0.012796076520324056,0.009597929907643729,2.9497470855561838e-6,365.2564637881093,3624.4020130876206,0.003303481650795289,0.011059577448893899,3.8469952169120054e-7,686.2447367673773,419.6204527895907,-0.146961703917591,-0.10539046705865626,0.001085862974389391,4321.615360401268,318.609420731853,0.025301794874967826,-0.030199044774341176,0.001085862974389391,4321.615360401268,318.609420731853,0.025301794874967826,-0.030199044774341176,-163.38618106371075
2.441611645983781e-6,224.70077281667122,3503.765469674964,-0.012775226986749766,0.009627846849226383,2.9500019870485187e-6,365.2564638510654,3624.4020120802297,0.003321593684214223,0.011079856529237916,3.8582118082231466e-7,686.2463908877352,419.62673259665604,-0.14648456260129444,-0.10517404952152996,0.0010855414416123903,4321.782607818515,318.25663503970634,0.02522336655744464,-0.030172405204567678,0.0010855414416123903,4321.782607818515,318.25663503970634,0.02522336655744464,-0.030172405204567678,-163.38563550412198
2.441709424418689e-6,224.70077284279844,3503.765469143942,-0.0127554554777873,0.009658149394461576,2.9502500941656173e-6,365.2564639140343,3624.40201107179,0.0033387983591349904,0.011100466665465375,3.869540302346087e-7,686.2480506383433,419.63216774450336,-0.14600744817524527,-0.10495812346883157,0.0010852348633607646,4321.95503082292,317.8831407912329,0.02514449629614011,-0.030147360897878464,0.0010852348633607646,4321.95503082292,317.8831407912329,0.02514449629614011,-0.030147360897878464,-163.38511659069914
2.4418043503177784e-6,224.70077286931826,3503.7654686072974,-0.012735832028134006,0.009688746831853263,2.9504967041680355e-6,365.2564639771126,3624.4020100613657,0.003355833921452884,0.011121301874013107,3.8808835681202174e-7,686.249899469283,419.636368620195,-0.14553463180535536,-0.10474046702529397,0.001084921938260667,4322.131010127788,317.49343715120557,0.02506483981913586,-0.030123418929770756,0.001084921938260667,4322.131010127788,317.49343715120557,0.02506483981913586,-0.030123418929770756,-163.38462436380698
2.4418943291283856e-6,224.700772896146,3503.765468061055,-0.01271617070564078,0.009718462455570903,2.950743282622751e-6,365.2564640407444,3624.402009041584,0.0033729552800498067,0.011141446723893583,3.892305125923309e-7,686.2516300789146,419.64227762335076,-0.14505992542143278,-0.10452283531321656,0.0010846113735450817,4322.298789133202,317.1374926117509,0.024985028687226813,-0.030098013096131693,0.0010846113735450817,4322.298789133202,317.1374926117509,0.024985028687226813,-0.030098013096131693,-163.38415889628538
2.4419822104676017e-6,224.70077292256806,3503.765467521226,-0.012697537133361258,0.009748928976236864,2.9509828479999943e-6,365.25646410399224,3624.4020080261866,0.003389155164276245,0.011162222982952316,3.9038371602956427e-7,686.2533266121125,419.6488218846651,-0.1445900862076363,-0.10430420538550232,0.0010843148856409365,4322.47961853387,316.73563448828776,0.024905081291101534,-0.030074512371499225,0.0010843148856409365,4322.47961853387,316.73563448828776,0.024905081291101534,-0.030074512371499225,-163.38372024263836
