mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,mu_5,P_5,t05,ecos5,esin5,lprob
2.3699735914982762e-6,224.70077394232263,3503.7655152962525,0.0012381683410002385,-0.0009582560853871737,3.043672843203097e-6,365.25646691260397,3624.4020412035893,0.014013508706096783,0.0022345802373428913,2.763276395536437e-7,688.741417366442,356.7137976037156,0.022843445020061297,-0.13812853387649526,0.0010183449153824164,4326.830971423197,387.6433628150689,0.03285331122950739,-0.03893714837260758,0.0010183449153824164,4326.830971423197,387.6433628150689,0.03285331122950739,-0.03893714837260758,-107.29643658866213
2.3699526119628913e-6,224.70077394557646,3503.765515196042,0.0012368503419763462,-0.0009592101394789006,3.0436649921504977e-6,365.2564669199679,3624.4020409876857,0.014012355533607135,0.0022339292761442927,2.765701060595461e-7,688.7450898948935,356.6961472390567,0.02297566368179608,-0.13788718518465964,0.0010183734529493566,4326.8081644856675,387.6974793128224,0.03285439980902452,-0.03893287850463261,0.0010183734529493566,4326.8081644856675,387.6974793128224,0.03285439980902452,-0.03893287850463261,-107.29809673355865
2.3699283486985386e-6,224.70077394930757,3503.76551508614,0.0012354383107348527,-0.0009608504010649402,3.043657431532917e-6,365.25646692904974,3624.40204074568,0.014011145431541909,0.0022326925800171386,2.7678344136553745e-7,688.7489231276128,356.6723940889945,0.02312621940270294,-0.13765531202255862,0.0010183995646392407,4326.780690536452,387.76749372496334,0.032855246813384045,-0.03892735084469865,0.0010183995646392407,4326.780690536452,387.76749372496334,0.032855246813384045,-0.03892735084469865,-107.29975979687357
2.3699055850271442e-6,224.70077395277457,3503.765514981526,0.001234096069909594,-0.0009618685424306665,3.0436496525406557e-6,365.2564669373288,3624.402040517505,0.014009944423785083,0.0022319738848353555,2.770209730163565e-7,688.7527278734341,356.65335472176014,0.023255361703122496,-0.13741812326586117,0.001018429131299085,4326.758626777231,387.82036533115524,0.0328562214250163,-0.03892278271099806,0.001018429131299085,4326.758626777231,387.82036533115524,0.0328562214250163,-0.03892278271099806,-107.3014255225882
2.369893897293876e-6,224.70077395582138,3503.765514885339,0.0012337711024720142,-0.0009626733296015261,3.043649208236012e-6,365.25646694377406,3624.4020403142003,0.014009592120791845,0.002231366467133789,2.7726250347682514e-7,688.7563389286717,356.63682150242954,0.02339657303138203,-0.13717109794563367,0.0010184359086561619,4326.734528847546,387.8782768786251,0.03285632563928279,-0.03891861510676341,0.0010184359086561619,4326.734528847546,387.8782768786251,0.03285632563928279,-0.03891861510676341,-107.30309358386404
2.369870673518939e-6,224.70077395937386,3503.7655147810133,0.0012330750181157072,-0.0009643861173034842,3.0436469096635666e-6,365.2564669528151,3624.4020400722584,0.014008965980743245,0.0022300421738070905,2.7750210825763594e-7,688.7603503264418,356.616059109853,0.023532661928783335,-0.13692629792215236,0.0010184451955295509,4326.702806119402,387.9617763107701,0.03285703640418512,-0.03891270705786193,0.0010184451955295509,4326.702806119402,387.9617763107701,0.03285703640418512,-0.03891270705786193,-107.30476365778418
2.3698509418684826e-6,224.70077396279717,3503.7655146762827,0.001231782831759056,-0.0009655546500146548,3.04363963581667e-6,365.2564669613846,3624.402039839439,0.014007818916000326,0.0022291910543421555,2.777347361577192e-7,688.7640695421009,356.5970311374371,0.023671381787397142,-0.1366863340058386,0.0010184745222973277,4326.6794690730785,388.01811027197334,0.0328581135568799,-0.03890791908691247,0.0010184745222973277,4326.6794690730785,388.01811027197334,0.0328581135568799,-0.03890791908691247,-107.30643542751497
2.369837505664287e-6,224.70077396605143,3503.7655145770254,0.0012314500371263372,-0.0009669444425515083,3.043639268497802e-6,365.256466969737,3624.4020396077944,0.014007481470693877,0.00222812034350361,2.779779165653995e-7,688.7679263554115,356.57697357125244,0.023813557838383938,-0.13643863888064858,0.0010184794690478655,4326.652084721898,388.0864341305773,0.03285868742183133,-0.03890314998180757,0.0010184794690478655,4326.652084721898,388.0864341305773,0.03285868742183133,-0.03890314998180757,-107.30810858202175
2.3698201439888064e-6,224.7007739694889,3503.765514472018,0.001230374380202729,-0.000968193263875156,3.0436343521636722e-6,365.2564669789972,3624.4020393626615,0.01400655720739291,0.0022271984928406412,2.782215823824475e-7,688.771669526211,356.5576351771046,0.023959731822152195,-0.13618737273710008,0.0010185040785886332,4326.626022025134,388.1521521778376,0.03285993389065451,-0.03889795458926594,0.0010185040785886332,4326.626022025134,388.1521521778376,0.03285993389065451,-0.03889795458926594,-107.30978277089572
2.3698022928568602e-6,224.70077397279596,3503.7655143714746,0.00122970543503014,-0.0009693881644863848,3.0436318096227874e-6,365.2564669876015,3624.402039128386,0.014005916599744662,0.002226293415905521,2.784740059205965e-7,688.7755750911688,356.54054867243167,0.024088420340198074,-0.13593690918818013,0.0010185180058889694,4326.600041423933,388.2160354373721,0.03286103859870388,-0.038892771787625166,0.0010185180058889694,4326.600041423933,388.2160354373721,0.03286103859870388,-0.038892771787625166,-107.31145761665333
