mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,mu_5,P_5,t05,ecos5,esin5,lprob
2.5984259526749854e-6,224.70077832993567,3503.765448546845,0.02774796367449195,0.0026082544450116408,3.1823264152609906e-6,365.2564811409312,3624.401885411052,0.03538147356548376,0.004863136359722513,1.6554918636754473e-7,688.3199907251487,375.6608867102933,-0.11714010947603642,-0.18115182681438033,0.0006840736013738365,4343.817429806689,4660.219174024266,0.056774017937980065,-0.060651428780368444,0.0006840736013738365,4343.817429806689,4660.219174024266,0.056774017937980065,-0.060651428780368444,-177.9145763635776
2.5984542662856433e-6,224.7007782891813,3503.76544932038,0.027774240931814076,0.002660874895280524,3.1825820379533464e-6,365.2564810387586,3624.401886621767,0.03540489811456335,0.004904611607420583,1.662911889024229e-7,688.3095529357744,375.35508489372035,-0.11499176843200802,-0.181486867291944,0.0006842267513831061,4343.989950934719,4660.029231143325,0.05693296974924505,-0.060433419450894775,0.0006842267513831061,4343.989950934719,4660.029231143325,0.05693296974924505,-0.060433419450894775,-177.91433259684482
2.5984448621883567e-6,224.7007782487893,3503.765450092092,0.027798544729393825,0.002712698905274154,3.1828281641947375e-6,365.25648093422683,3624.4018878609463,0.03542675927627049,0.004945436150716352,1.670333992401559e-7,688.2998794837304,375.0344320048577,-0.11282087505248302,-0.18182836772977304,0.0006843938693711449,4344.161341326808,4659.855414182144,0.057083168807968425,-0.06021027279153107,0.0006843938693711449,4344.161341326808,4659.855414182144,0.057083168807968425,-0.06021027279153107,-177.9144050249948
2.5983930845352917e-6,224.70077820638127,3503.765450897867,0.02781762355148837,0.002765573912768775,3.1830415648483334e-6,365.25648082729384,3624.401889135311,0.035444539871038884,0.0049871141686286,1.6779532422734223e-7,688.2892470997815,374.7352003687592,-0.11067396730960219,-0.18213687747343818,0.0006846191287053706,4344.347629994919,4659.68745342398,0.057228891482640355,-0.05997277372358903,0.0006846191287053706,4344.347629994919,4659.68745342398,0.057228891482640355,-0.05997277372358903,-177.91479518078793
2.5983145477641128e-6,224.70077816418905,3503.7654517034166,0.027835189797462963,0.0028178173515751447,3.183247498641551e-6,365.2564807179546,3624.401890437246,0.03546112813130304,0.005028280659546283,1.6858062218926125e-7,688.2791410748149,374.43460294194375,-0.10849841720890474,-0.1824142827240451,0.0006848551467379597,4344.531240469492,4659.534460433403,0.05736794713494983,-0.05973142749981792,0.0006848551467379597,4344.531240469492,4659.534460433403,0.05736794713494983,-0.05973142749981792,-177.91550464811132
2.5981708882739476e-6,224.7007781211249,3503.765452527915,0.02784722089160743,0.0028698332603984316,3.183420739635115e-6,365.2564806054536,3624.401891780996,0.03547332458081938,0.005069270390798246,1.6937349606431743e-7,688.2691794637095,374.12911441959903,-0.10631425725000117,-0.18268984401178046,0.0006851413215686127,4344.722187280762,4659.396680431548,0.057494826254849966,-0.059478357429075215,0.0006851413215686127,4344.722187280762,4659.396680431548,0.057494826254849966,-0.059478357429075215,-177.91653504972402
2.59797522970246e-6,224.70077807752213,3503.7654533648806,0.02785564704249293,0.002921563494108941,3.183572824850422e-6,365.2564804886441,3624.4018931810633,0.03548265898657365,0.005110014127379239,1.7020204453609065e-7,688.2594317221236,373.83539044326693,-0.10412064975412942,-0.18291051809816375,0.0006854598341212104,4344.916176664787,4659.27507867075,0.05761277183424182,-0.05921565809629139,0.0006854598341212104,4344.916176664787,4659.27507867075,0.05761277183424182,-0.05921565809629139,-177.9178877762202
2.5977359736000153e-6,224.70077803312776,3503.7654542185633,0.027859675897253626,0.002973246393691681,3.1836976819365627e-6,365.2564803707756,3624.4018945954585,0.03548853957220435,0.005150760362458977,1.7104759020283398e-7,688.2496405785761,373.54856683675695,-0.1019416412413046,-0.18310585457955006,0.0006858218936504982,4345.116556871011,4659.162966556843,0.05772625981610608,-0.05894433605157895,0.0006858218936504982,4345.116556871011,4659.162966556843,0.05772625981610608,-0.05894433605157895,-177.9195642885096
2.5974341855616274e-6,224.70077798828456,3503.765455082664,0.027859165358447593,0.003024639492502363,3.183795785764407e-6,365.256480249646,3624.40189605179,0.03549082578320541,0.00519125656633717,1.718891011676352e-7,688.2400695169927,373.26039944219656,-0.0997729915309539,-0.1832989720194902,0.0006862252880011908,4345.319493771632,4659.070728112964,0.05783042310571361,-0.05866154526444938,0.0006862252880011908,4345.319493771632,4659.070728112964,0.05783042310571361,-0.05866154526444938,-177.92156596225223
2.5971042508627205e-6,224.70077794328753,3503.765455951163,0.027856695769783994,0.0030761259086015524,3.1838834432350634e-6,365.25648012617444,3624.4018975388476,0.03549153122543537,0.005231782106537022,1.72755935025446e-7,688.2307889643627,372.976848371303,-0.0975933760154022,-0.18345541593939704,0.0006866441484141856,4345.526753996397,4658.985692020141,0.05792461428947615,-0.058373552293362975,0.0006866441484141856,4345.526753996397,4658.985692020141,0.05792461428947615,-0.058373552293362975,-177.9238940617268
2.5967328915960936e-6,224.70077789805347,3503.765456828655,0.02785026514367082,0.0031266682339396857,3.1839474330651514e-6,365.2564800004155,3624.4018990521727,0.03548913925164746,0.005271610030052853,1.7364986898663554e-7,688.2218304515986,372.6908031278051,-0.0953825074870158,-0.18358305225372487,0.00068709691857934,4345.734597182251,4658.917132312247,0.05801102255706361,-0.05807930665184604,0.00068709691857934,4345.734597182251,4658.917132312247,0.05801102255706361,-0.05807930665184604,-177.92654981457162
