mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,mu_5,P_5,t05,ecos5,esin5,lprob
2.401088207345851e-6,224.700780465584,3503.7654071576535,0.004768274883033072,-0.0008450821908164783,3.1979835621469725e-6,365.2564126434529,3624.4029116055717,0.01658776664018708,0.0035858965137151163,9.498842545881903e-7,704.2616865836061,181.49369829310785,-0.02798170147213303,-0.008828462958915973,0.001241581992525434,4347.390297891867,336.80520525928216,0.07755374049997359,-0.03535361355870329,0.001241581992525434,4347.390297891867,336.80520525928216,0.07755374049997359,-0.03535361355870329,-146.41757626092053
2.4011999989185066e-6,224.70078045246575,3503.7654073439553,0.004724325872386457,-0.0008534170135266048,3.197729415388473e-6,365.2564124936223,3624.4029135569485,0.016554546340119883,0.0035793495848062554,9.502086749549801e-7,704.2868543370469,181.09284162981857,-0.027971827805122824,-0.008800769861806718,0.0012424517387791755,4347.325151551662,336.9325685056115,0.07751268220065763,-0.03539747921462895,0.0012424517387791755,4347.325151551662,336.9325685056115,0.07751268220065763,-0.03539747921462895,-146.43581217055544
2.401295423734259e-6,224.70078043879462,3503.7654075407654,0.004677490486433511,-0.000864385499138213,3.1974568013879485e-6,365.25641234321677,3624.402915529627,0.01651901627595199,0.0035708124187804145,9.50550425458295e-7,704.3128501152148,180.67767909177434,-0.027962548963383967,-0.008772865863414017,0.001243394701001901,4347.262165516745,337.06143918479825,0.07746669843151148,-0.035446443136602404,0.001243394701001901,4347.262165516745,337.06143918479825,0.07746669843151148,-0.035446443136602404,-146.453975904122
2.401368182418415e-6,224.70078042513308,3503.7654077366715,0.004629019997226038,-0.0008757514054923971,3.1971718129342514e-6,365.2564121880569,3624.4029175703204,0.016482071817140006,0.003562040308152147,9.508725226984927e-7,704.3390534188246,180.25802080569034,-0.027955515047950845,-0.008747179159735212,0.0012443864588297104,4347.199111537422,337.18891381662905,0.07741990417204882,-0.035495109830170166,0.0012443864588297104,4347.199111537422,337.18891381662905,0.07741990417204882,-0.035495109830170166,-146.47206043392018
2.40141990271965e-6,224.70078041112734,3503.765407940029,0.004578736857390908,-0.0008884420878871986,3.1968752853397672e-6,365.25641203365467,3624.4029196068564,0.01644364862976846,0.003552319056355413,9.51197362972839e-7,704.3655351662034,179.83320261941358,-0.027950049709877148,-0.008721625058768591,0.001245420536927937,4347.127950031841,337.3362561670201,0.07737054230636728,-0.0355457678778677,0.001245420536927937,4347.127950031841,337.3362561670201,0.07737054230636728,-0.0355457678778677,-146.49005813679233
2.4014402409731793e-6,224.7007803968674,3503.765408146882,0.004525322205189511,-0.0009038977570589923,3.1965582734463014e-6,365.25641187789074,3624.4029216680633,0.016402715967930893,0.003540538253957156,9.515061413395533e-7,704.3926593011795,179.3951607508745,-0.027946889336858818,-0.008698912786863043,0.0012465342481993058,4347.051950602826,337.50292456857005,0.0773180336691729,-0.03559982687353759,0.0012465342481993058,4347.051950602826,337.50292456857005,0.0773180336691729,-0.03559982687353759,-146.50796084330625
2.401447794601134e-6,224.70078038214353,3503.765408364094,0.004470006333789329,-0.0009206411368878819,3.196228183567957e-6,365.2564117244573,3624.402923708859,0.016360208406638654,0.003527859028838196,9.518287371318567e-7,704.4200770995379,178.9529847403593,-0.02794559505896772,-0.008674386812579996,0.001247696986012344,4346.977274406719,337.6662990846864,0.07726270826100806,-0.035657021858973424,0.001247696986012344,4346.977274406719,337.6662990846864,0.07726270826100806,-0.035657021858973424,-146.5257597939657
2.401413555291972e-6,224.700780367406,3503.76540857971,0.004411762666591159,-0.0009379490908270741,3.1958788330715044e-6,365.25641156994044,3624.402925770474,0.016315254312472723,0.00351483604394907,9.521172610723996e-7,704.4472652416368,178.51080992275317,-0.027949957922369897,-0.008652201026036027,0.0012489341151290109,4346.898939603804,337.83743935333524,0.07720456300384107,-0.03571383862805489,0.0012489341151290109,4346.898939603804,337.83743935333524,0.07720456300384107,-0.03571383862805489,-146.54344553421157
2.401370602356417e-6,224.70078035193384,3503.765408811577,0.0043505733771544925,-0.0009568283745536138,3.195508551347181e-6,365.25641141191414,3624.4029278904068,0.016267852307423135,0.0035007260122669566,9.524000588753611e-7,704.4757600595211,178.04981289193924,-0.027954668524191713,-0.008627820658383445,0.00125025524926697,4346.823599729082,338.0002954820066,0.07714370040549225,-0.03577447995034724,0.00125025524926697,4346.823599729082,338.0002954820066,0.07714370040549225,-0.03577447995034724,-146.56100792758966
2.4012837644024933e-6,224.70078033634033,3503.765409044756,0.004286884866650457,-0.0009782392425862095,3.1951228422846676e-6,365.25641125207,3624.4029300441302,0.016218417377584508,0.003484719851663005,9.526904407014024e-7,704.5044962049121,177.58180450486105,-0.02796159477567009,-0.00860739820587556,0.0012516380835934243,4346.737635935411,338.1971772879347,0.07707899981805083,-0.035836756330104635,0.0012516380835934243,4346.737635935411,338.1971772879347,0.07707899981805083,-0.035836756330104635,-146.57843613232018
