mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,mu_5,P_5,t05,ecos5,esin5,lprob
2.2652979627799612e-6,224.7007703350787,3503.7654920283803,-0.010602018574834211,-0.012516284851628723,2.988685211788866e-6,365.256441533279,3624.4023630789925,0.004716083289114685,-0.008440954448661636,4.654552515743887e-7,687.9014736431566,382.3873252203662,-0.0842875610105579,-0.09225137805597222,0.001414695240299191,4419.951376343904,4832.784480685533,0.025133569774703303,-0.010239519009290965,0.001414695240299191,4419.951376343904,4832.784480685533,0.025133569774703303,-0.010239519009290965,-144.09191150525302
2.264829455469527e-6,224.70077037126916,3503.765491194156,-0.010623275912721419,-0.012515254994162487,2.9885437865565325e-6,365.2564415614307,3624.4023637650066,0.0046983657027516255,-0.008439050201000251,4.6329458622832586e-7,687.9042983166128,382.509033495014,-0.08536421135037642,-0.09240350622970524,0.0014157794395239399,4420.556759159506,4832.7484909312025,0.02516606440360583,-0.010140152846995645,0.0014157794395239399,4420.556759159506,4832.7484909312025,0.02516606440360583,-0.010140152846995645,-144.0757304236695
2.264397089473467e-6,224.70077040639825,3503.7654903792177,-0.010643912266811157,-0.012514371226293302,2.9884050675605536e-6,365.2564415931254,3624.4023644174,0.004681138959605394,-0.008437241589835104,4.611218893149863e-7,687.9063550676614,382.6398356950081,-0.08645960202152134,-0.09255934534848985,0.0014168398226300162,4421.163849813712,4832.703639062934,0.02519677427376768,-0.010042212351380309,0.0014168398226300162,4421.163849813712,4832.703639062934,0.02519677427376768,-0.010042212351380309,-144.05949725091426
2.2639457269629724e-6,224.70077044296792,3503.76548953578,-0.010664383197264487,-0.012512992765921946,2.988266198400159e-6,365.2564416204788,3624.402365133278,0.004663953438183214,-0.008435002668671874,4.5894574939504166e-7,687.9088003868973,382.7726428970431,-0.0875687384880929,-0.0926988421905079,0.0014178975621693172,4421.768507654647,4832.658445064539,0.02522877955033353,-0.009942599593839049,0.0014178975621693172,4421.768507654647,4832.658445064539,0.02522877955033353,-0.009942599593839049,-144.04321168227753
2.263527269145682e-6,224.7007704784757,3503.7654887115546,-0.010684289995037373,-0.012511628613349408,2.9881295750878446e-6,365.25644164964666,3624.4023658389415,0.004647204058929686,-0.008432750375687111,4.5675492132661757e-7,687.9104989400893,382.9148254428959,-0.08869707195914119,-0.09284109505434587,0.0014189386996592724,4422.377289515301,4832.602486745274,0.025258697739974748,-0.009843528299431295,0.0014189386996592724,4422.377289515301,4832.602486745274,0.025258697739974748,-0.009843528299431295,-144.02687335401143
2.2631241420285197e-6,224.70077051439864,3503.76548787848,-0.010704023724987312,-0.012510290332021723,2.987993662911342e-6,365.2564416807301,3624.4023665238306,0.004630608029508628,-0.008430535956616808,4.545551539684358e-7,687.9118574449658,383.06033432996276,-0.0898343672962901,-0.09298165877524447,0.001419970721792789,4422.985499562964,4832.546363023881,0.025288327108675533,-0.00974450369020891,0.001419970721792789,4422.985499562964,4832.546363023881,0.025288327108675533,-0.00974450369020891,-144.01048175993142
2.26272956403921e-6,224.70077055041662,3503.76548704299,-0.010722880057064255,-0.01250848190369035,2.9878607393259986e-6,365.2564417115932,3624.40236722389,0.004614600344693462,-0.008427802599206865,4.5235193255512e-7,687.9132401096629,383.2128072228409,-0.09099624458087965,-0.093110943133289,0.001420968420293379,4423.590940987435,4832.476918366443,0.025317080329247583,-0.00964669787536441,0.001420968420293379,4423.590940987435,4832.476918366443,0.025317080329247583,-0.00964669787536441,-143.9940363520836
2.262349791648759e-6,224.7007705864913,3503.7654862058503,-0.010741541700893384,-0.012506600344035055,2.9877286715071903e-6,365.2564417442494,3624.4023679119045,0.004598754089076625,-0.008425045354697328,4.501297208243753e-7,687.9142036575721,383.369449361,-0.09217452539955141,-0.09324206158688755,0.0014219728119266248,4424.201166612941,4832.402084563678,0.025345561123683892,-0.009548278048733212,0.0014219728119266248,4424.201166612941,4832.402084563678,0.025345561123683892,-0.009548278048733212,-143.9775364451586
2.261995892047959e-6,224.7007706220704,3503.7654853770655,-0.010759913448425917,-0.012504806400065993,2.987597797897076e-6,365.2564417778059,3624.402368592568,0.004583153180832092,-0.008422337973071039,4.479041505463789e-7,687.9145142772547,383.534647822497,-0.0933633685151805,-0.09336963012339117,0.0014229594589442336,4424.808618614289,4832.326181437412,0.025373172142268977,-0.009450482091262282,0.0014229594589442336,4424.808618614289,4832.326181437412,0.025373172142268977,-0.009450482091262282,-143.96098128974185
2.2616542037324894e-6,224.70077065719693,3503.765484556316,-0.010777637953599551,-0.012502762867265893,2.9874691726938756e-6,365.2564418099305,3624.4023693086483,0.004567983067996717,-0.008419396866536501,4.456747257378022e-7,687.9145062880442,383.71070531643323,-0.09457947594263083,-0.09348530383942119,0.0014239291976747219,4425.416960829915,4832.240405106526,0.02539981900670302,-0.009352668773738427,0.0014239291976747219,4425.416960829915,4832.240405106526,0.02539981900670302,-0.009352668773738427,-143.94437002196938
2.2613248084963783e-6,224.7007706928633,3503.7654837261575,-0.010795177660021409,-0.012500562829186596,2.987341473895318e-6,365.25644184346913,3624.402370009973,0.004552975101485569,-0.008416297012744538,4.434395878088314e-7,687.9143362439323,383.88792056211514,-0.09580430622439529,-0.09359822600235172,0.0014248961010648808,4426.027261947663,4832.149575307392,0.025426216293975505,-0.009254926746303302,0.0014248961010648808,4426.027261947663,4832.149575307392,0.025426216293975505,-0.009254926746303302,-143.9277016955142
