mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,mu_4,P_4,t04,ecos4,esin4,mu_5,P_5,t05,ecos5,esin5,lprob
2.4109896888783034e-6,224.70077647773192,3503.765506592912,0.011493370391225008,-0.0018399762843621362,3.1269054824824995e-6,365.2564589583765,3624.4021225047773,0.022827630306462163,0.0015078302547334847,6.385349685972023e-7,696.069943885989,293.23828773802086,0.022601488526186698,-0.023302375371250704,0.0008512815158776485,4298.655326838162,440.7499812863593,0.05814413211847505,-0.04445381032851446,0.0008512815158776485,4298.655326838162,440.7499812863593,0.05814413211847505,-0.04445381032851446,-186.74019977704347
2.4113642970162638e-6,224.70077647966937,3503.7655064244436,0.011581507671969159,-0.0018331243109271378,3.1274940671226507e-6,365.25645892553496,3624.402122509896,0.022895405575248485,0.0015097635225557729,6.40690689090066e-7,696.0726494843395,293.21008201051205,0.022641062870429066,-0.023178362672285544,0.0008503587242565409,4298.680427269531,440.44670326988495,0.05828095716775272,-0.044527012149306766,0.0008503587242565409,4298.680427269531,440.44670326988495,0.05828095716775272,-0.044527012149306766,-186.7369058295322
2.411567733473787e-6,224.7007764804786,3503.7655062797953,0.011653316562880251,-0.0018280204241429893,3.1279833613471946e-6,365.2564588896021,3624.402122546854,0.022950130945027396,0.0015104721354606998,6.425673118405701e-7,696.0738879152126,293.19230339535636,0.022659372960227114,-0.023081087110250302,0.0008496676375321231,4298.693448301405,440.1978764838061,0.058400044418597426,-0.044583630896087474,0.0008496676375321231,4298.693448301405,440.1978764838061,0.058400044418597426,-0.044583630896087474,-186.7346352589884
2.411571890449653e-6,224.70077647977914,3503.765506167071,0.01170698776496649,-0.0018242562856881405,3.1283661658611068e-6,365.256458849313,3624.402122634018,0.02299036573123461,0.0015101965946094234,6.4414414889445e-7,696.0734617166305,293.1877941891801,0.022650126543434908,-0.02301088619858928,0.0008492254772532326,4298.686784267909,440.03097652595415,0.058495151342884036,-0.044616120307128415,0.0008492254772532326,4298.686784267909,440.03097652595415,0.058495151342884036,-0.044616120307128415,-186.73339599503043
2.411384046086276e-6,224.70077647792542,3503.7655060790216,0.011742756412367031,-0.001821985210079179,3.128642426880187e-6,365.2564588059374,3624.4021227535777,0.023016329505853146,0.001508850151802906,6.454285743493811e-7,696.0715591819121,293.19330106233923,0.0226152120587083,-0.022966548476494365,0.000849028176703128,4298.6613246847955,439.942542090437,0.05856908996615855,-0.04462585593911326,0.000849028176703128,4298.6613246847955,439.942542090437,0.05856908996615855,-0.04462585593911326,-186.7331895261562
2.411041115676565e-6,224.7007764751132,3503.7655060107795,0.011762430306737652,-0.0018195244876424075,3.128819851445623e-6,365.2564587594195,3624.4021229111504,0.023029457713093754,0.001507818222832171,6.464337221402337e-7,696.06836864591,293.2085861334689,0.022558494375142464,-0.02294528959743979,0.0008490588470946153,4298.634553126289,439.8781023450846,0.05862460223530782,-0.04461808989671311,0.0008490588470946153,4298.634553126289,439.8781023450846,0.05862460223530782,-0.04461808989671311,-186.73400984080558
2.410479301716226e-6,224.70077647090622,3503.7655059718486,0.011761747506242608,-0.0018194377546413391,3.128876833365588e-6,365.2564587105377,3624.4021230886437,0.02302635773463162,0.0015050293120257108,6.471200671527628e-7,696.0632910996458,293.23859044585987,0.022469522683849507,-0.02295292682661946,0.0008493605983350354,4298.578178882932,439.926357325713,0.05865211581427829,-0.044585169267702465,0.0008493605983350354,4298.578178882932,439.926357325713,0.05865211581427829,-0.044585169267702465,-186.7358436543297
2.4097645694392072e-6,224.70077646585833,3503.7655059516374,0.011744767690910048,-0.0018203235027873896,3.1288329488438444e-6,365.25645865949116,3624.4021232893315,0.023010275888268247,0.0015016495595717451,6.475003928027804e-7,696.0568514177116,293.27828973802247,0.022362816885010045,-0.022985395649897256,0.0008498915691804495,4298.520389468116,440.00321445464044,0.05866093368441537,-0.04453608954433215,0.0008498915691804495,4298.520389468116,440.00321445464044,0.05866093368441537,-0.04453608954433215,-186.7386698915073
2.408804136757908e-6,224.7007764595418,3503.765505958449,0.011704660275673861,-0.0018228126461425779,3.1286533386998505e-6,365.25645860621523,3624.4021235110627,0.022975843162352155,0.0014971185006395658,6.475296374207563e-7,696.0486609979984,293.3295136340548,0.02221816604312833,-0.023048087565501342,0.0008507307473346389,4298.429396873251,440.20745665419753,0.05863905101684303,-0.04445452011386554,0.0008507307473346389,4298.429396873251,440.20745665419753,0.05863905101684303,-0.04445452011386554,-186.7424591512786
2.4076552483888043e-6,224.70077645219678,3503.7655059858025,0.011644396348060887,-0.001827125149446893,3.1283488479940787e-6,365.25645855221046,3624.4021237349975,0.022925315323715074,0.0014913841931936407,6.471861893289697e-7,696.0384734295515,293.39776552738044,0.022046367557377235,-0.023144853264381055,0.0008518471624752159,4298.330770087243,440.4622774840914,0.0585895426327704,-0.044355708091879935,0.0008518471624752159,4298.330770087243,440.4622774840914,0.0585895426327704,-0.044355708091879935,-186.74717396925246
