mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,lprob
3.3890882568890344e-6,224.70078232777163,3503.7653205547376,0.038507776430699366,0.02446967836510306,3.2886256917910977e-6,365.25643461518496,3624.402480591027,0.0460387102970485,0.020842792957592247,3.855483928757432e-5,1826.2500000000005,637.019483376492,0.2828427841322837,-0.1093186794882193,-202.8706295854844
3.3228849973968266e-6,224.70078235044977,3503.7653199803913,0.04150620243828536,0.023487903668852526,3.314103535773979e-6,365.2564354698062,3624.40246691306,0.04827087322510548,0.02011109631687363,3.9246147637973214e-5,1831.6804633299885,610.5268669100603,0.2776426755475457,-0.11833407929491595,-202.79448979348288
3.2401466446754947e-6,224.7007823746614,3503.76531945687,0.04235805411362158,0.02245558144912182,3.3230989565845934e-6,365.2564361293313,3624.402455949389,0.04880773118068861,0.019377128822281525,3.624844066880782e-5,1837.1270744666722,578.7454038840364,0.27512407205357864,-0.14080652804461852,-202.76072919714102
3.167133863053471e-6,224.70078239917484,3503.765318858111,0.04188885879965501,0.021837011215103945,3.320628903173656e-6,365.25643655667784,3624.4024484159568,0.048327664060472404,0.01898502738352725,3.06656080332052e-5,1842.5898814265186,539.717699138893,0.27213534673559675,-0.18170783914514624,-202.75953547088506
3.1227970363742313e-6,224.70078242732552,3503.765317961851,0.041102119830504345,0.02195915754412924,3.3135416809046233e-6,365.25643677910466,3624.4024441785105,0.04764115100430264,0.019172274450775087,2.3441832976031834e-5,1848.0689323687736,486.6755438371199,0.25975984745738545,-0.25852442769095885,-202.77139411256047
3.1686846391431453e-6,224.70078258895347,3503.765313311767,0.03717446366751083,0.02374178520076534,3.271364518268308e-6,365.25643624835806,3624.402455400768,0.04467376467943306,0.020615643071031142,3.3555110013573114e-6,1853.5642755958886,-198.3016892644826,-0.9562454975841792,-1.6026516367710586,-202.75609884798777
3.154242884825722e-6,224.70078261672862,3503.7653123922964,0.03720361968985769,0.023894959383128783,3.2712519260332547e-6,365.25643630376027,3624.4024524645806,0.04466385566792018,0.020766840401065582,2.5904181270048505e-6,1859.0759595539444,-416.7991564215165,-1.5109605175990795,-1.9582578032488673,-202.7185063831686
3.144575194488473e-6,224.70078263654395,3503.7653116938827,0.03728109339925062,0.024017906271720745,3.2714320528505417e-6,365.2564363240364,3624.4024494377486,0.044684443456855606,0.02089366595021246,2.6073793396956173e-6,1864.604032833079,-388.09126036533513,-1.6362241397853665,-1.885026587742429,-202.6916963376556
3.139350168425693e-6,224.70078265547426,3503.765311045154,0.037145074554394024,0.02422901400312206,3.270001310268586e-6,365.25643630556635,3624.4024465808075,0.04453370816601947,0.02108644224286011,3.2134556849424495e-6,1870.1485441679188,-2042.7090938417036,-1.383440328498134,-1.495238964032849,-202.67516229858452
3.1388592051296768e-6,224.70078267775824,3503.76531033712,0.03658079888988392,0.02469211536757413,3.2653483119904974e-6,365.256436254927,3624.4024439787263,0.0440469971689872,0.021470518034103978,4.459272595041577e-6,1875.709542437999,81.46223775770358,-1.0150065623159918,-1.0447637325205945,-202.66624101086293
3.1460557858523378e-6,224.70078270465388,3503.765309512594,0.0354022399758306,0.025593280180139677,3.255690520673344e-6,365.25643618158335,3624.402441737779,0.043086350710644504,0.022186722443081657,6.437896998018886e-6,1881.2870766682074,287.72841714020734,-0.7084448867566618,-0.6826843899073904,-202.65938856679188
3.1663804822228514e-6,224.70078273534492,3503.765308526583,0.03337917685060003,0.027224955907823208,3.238397486590594e-6,365.2564361235062,3624.4024396529535,0.041486023692819764,0.023458357780368477,9.330058069381386e-6,1886.8811960292078,441.82708893154535,-0.4910310074310735,-0.41992754905746416,-202.64636516885716
3.2039754028401784e-6,224.70078276475795,3503.7653074259106,0.030594282159118587,0.029544926171602412,3.212954946706534e-6,365.25643613552586,3624.4024371866153,0.03932490076133196,0.02525243699588222,1.2955104897207779e-5,1892.491949837876,546.686356828208,-0.35446328137618976,-0.24917352885840052,-202.6212688240782
3.2476597525772436e-6,224.70078278855584,3503.7653063720268,0.027704634633619947,0.031815696812712596,3.1852960857796793e-6,365.256436208074,3624.402434133827,0.037100362458481285,0.027007118279410217,1.638441326123468e-5,1898.1193875577349,602.2130775989039,-0.28005558569954897,-0.15677127350691866,-202.58951389850517
3.284799369533093e-6,224.70078280893017,3503.765305420879,0.025030937026962914,0.03360686572951212,3.1597561142252583e-6,365.25643628471926,3624.402430913294,0.03504036360045283,0.028395517889255196,1.9169277324342146e-5,1903.763558799389,625.5013775221298,-0.23873559883188405,-0.108204392100443,-202.5624533986515
3.3143183371899583e-6,224.70078282885189,3503.7653045365755,0.02229120273992004,0.03494729347012754,3.13469047172211e-6,365.25643634190743,3624.4024279401974,0.03292556652972174,0.029437865938466076,2.1569285471896657e-5,1909.4245133209647,636.969474568518,-0.21100958572822034,-0.07546693771353773,-202.54646538226456
3.3380828186424304e-6,224.70078284840528,3503.7653037291643,0.01927568487843679,0.035766524883502716,3.1085805452456813e-6,365.2564363744085,3624.4024254436376,0.030598381628074194,0.030075976411988378,2.388140588114986e-5,1915.1023010285455,647.4811854754693,-0.18789851145490988,-0.04642679072691008,-202.5425874841489
3.3555068456886937e-6,224.70078286485756,3503.765303075506,0.016084268815676116,0.0359163343386446,3.0826047647451754e-6,365.2564363750598,3624.402423537171,0.028135156250748937,0.030194077180833074,2.6133775937954082e-5,1920.7969719766147,658.0269454187376,-0.16715985688648843,-0.020283518553337678,-202.54862284777016
3.3639230921789086e-6,224.7007828754928,3503.765302634024,0.013063272906355948,0.035404848715072455,3.059862095366273e-6,365.25643634091176,3624.402422174242,0.02579782711594695,0.029799667863657647,2.8009317044192914e-5,1926.5085763684947,664.2404474910086,-0.15136255994523992,-0.000613467836243828,-202.5613788142664
3.362999585413082e-6,224.7007828807432,3503.765302370447,0.010399326789233445,0.03434080783872437,3.0416990149469977e-6,365.256436281353,3624.402421241133,0.023730001346349807,0.028975556595351955,2.9198883923290063e-5,1932.2371645567912,667.0142425160682,-0.1430538304465464,0.014252559680435348,-202.57807828812957
3.354793125641369e-6,224.70078288222916,3503.7653022260433,0.008189795503253461,0.032633684435661454,3.028483009572318e-6,365.2564362094044,3624.4024206691324,0.02201266083739016,0.02764526016430884,2.9524654958730755e-5,1937.9827870438357,673.099960896053,-0.14304896349649107,0.030437517611877806,-202.59579934026314
3.34059443060974e-6,224.7007828799893,3503.7653021801166,0.006601914257592218,0.029973133393319324,3.0210725042640904e-6,365.2564361386768,3624.4024205180654,0.0207860372164061,0.025558706652682506,2.877251180970104e-5,1943.7454944821325,693.7821150445739,-0.1517901343684085,0.05749407779038512,-202.60981418641884
