mu_1,P_1,t01,ecos1,esin1,mu_2,P_2,t02,ecos2,esin2,mu_3,P_3,t03,ecos3,esin3,lprob
2.540666338111781e-6,224.70077276065203,3503.7656447867034,0.0005450943113757585,-0.01366620660174012,3.0894793102626157e-6,365.2564745072802,3624.4019540725894,0.013774674452373214,-0.00862209048379953,0.0006732141494415069,4017.7500000000005,1159.5096135999777,-0.0003197783322806838,-0.02573122022052879,-192.20642413454365
2.5403381975282047e-6,224.70077273617505,3503.7656452222286,0.000601707401854773,-0.013619542374469058,3.0898809485480555e-6,365.2564743613675,3624.4019557968977,0.013827374183727516,-0.00857808435886736,0.0006757873075141978,4019.9953815427084,1154.089420362329,9.204049781881064e-5,-0.0258623746501101,-192.05248240544108
2.5400026593454216e-6,224.70077271168873,3503.7656456598547,0.000657378461977291,-0.013573472349935592,3.0902758373659455e-6,365.2564742143529,3624.401957544073,0.013879361541602441,-0.008534505398188362,0.0006783606895131787,4022.24201795152,1148.6816957438787,0.0005007225282026467,-0.025988974038766113,-191.89939138688536
2.5396605051624154e-6,224.7007726871672,3503.7656461000897,0.0007121841028717645,-0.013527616717615099,3.0906646991857076e-6,365.2564740662672,3624.401959313702,0.013930693741598424,-0.008491021795874002,0.0006809396295541439,4024.489909927729,1143.275856739853,0.0009078760469212565,-0.02611288737551538,-191.74716570253673
2.5393069624168842e-6,224.70077266262106,3503.765646543069,0.0007656249686822695,-0.013482140776025496,3.0910449383779066e-6,365.25647391712266,3624.4019611061585,0.013980987647435498,-0.008447778775669632,0.0006835267231731864,4026.739058173036,1137.87740507323,0.0013136109093457855,-0.026232828606332095,-191.5958202094631
2.5389572989342156e-6,224.7007726380674,3503.7656469875315,0.0008190955602965476,-0.01343566867801747,3.091423784623954e-6,365.2564737669208,3624.4019629212735,0.014031328356009521,-0.00840366120266386,0.0006861129749675151,4028.9894633895187,1132.4648748242275,0.0017172036024444219,-0.026352524896790318,-191.44536980688886
2.5385989972913795e-6,224.70077261349186,3503.765647434514,0.0008714439132127313,-0.013390674868251639,3.091795139236087e-6,365.2564736156108,3624.401964759509,0.014080813319256629,-0.008360682021461755,0.0006886977636456338,4031.2411262796627,1127.0694128112514,0.0021171846692945836,-0.0264672798751749,-191.2958296344546
2.538233460354619e-6,224.70077258888622,3503.76564788416,0.0009227570872119992,-0.013345909858648775,3.0921589124302007e-6,365.25647346325695,3624.4019666200065,0.014129508407052762,-0.008317816122441346,0.0006912912266270753,4033.4940475463304,1121.6770700263642,0.002515978611872297,-0.026579015913554913,-191.14721491575065
2.537867288048584e-6,224.7007725642875,3503.7656483352544,0.000973646833208269,-0.013300050197847762,3.0925190390703115e-6,365.25647330988954,3624.40196850246,0.014177899953780338,-0.008274016401253415,0.0006938881147569859,4035.748227892793,1116.277389695679,0.0029132220406571335,-0.026689243333014912,-190.99954105388935
2.5374992107914377e-6,224.70077253967182,3503.765648788251,0.0010241006736359673,-0.013255870151799897,3.092875663573764e-6,365.2564731553755,3624.401970408308,0.01422595951563445,-0.008231515375671518,0.000696471863059615,4038.003668022698,1110.8912369191223,0.0033047683473046902,-0.02679585287917284,-190.8528236048106
2.5371338036207017e-6,224.70077251506422,3503.7656492426463,0.0010742571558664132,-0.01320942089520187,3.093228903303963e-6,365.2564729998979,3624.4019723359684,0.014273816421511315,-0.008187120425718885,0.0006990666214220192,4040.2603686401035,1105.4815494633742,0.003696853450424966,-0.02690299185976897,-190.70707824691618
2.5367613189353083e-6,224.70077249042197,3503.7656496999007,0.0011233393032232318,-0.01316570407446551,3.093574097102691e-6,365.25647284330057,3624.401974286578,0.014320847548847479,-0.008144887535041905,0.000701655356057361,4042.5183304494444,1100.1009870752555,0.004083963991127787,-0.027003958873785216,-190.56232083420903
